client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,eMBB,495.25,4.75,19,1961,317321296.21172327,161816.06130123572,18,0.9473684210526315,197.49429726261735,10.971905403478742,17.778025333339617,0,0.0,3.8437794299889925,0.20230418052573645,0.2091180640286606,0,0.0
1,mMTC,296.25,203.75,593,592,46842313.0,79125.52871621621,592,0.9983136593591906,157.09230090743748,0.2653586163976984,0.28771320786413856,0,0.0,87.35114834280688,0.14730379147184972,0.16934881857773904,0,0.0
2,eMBB,485.5,14.5,19,1922,309606037.8463742,161085.34747470042,18,0.9473684210526315,195.40896973563716,10.856053874202065,17.98322278597481,0,0.0,3.8539364321145304,0.2028387595849753,0.2080489579571601,0,0.0
3,eMBB,490.25,9.75,20,1940,328009118.8407467,169076.8653818282,19,0.95,193.34524793009092,10.176065680531101,17.079856157619144,0,0.0,3.9028839892641245,0.1951441994632062,0.2012683047245623,0,0.0
4,eMBB,493.75,6.25,17,1957,315352892.27835226,161140.977147855,16,0.9411764705882353,193.89627412978794,12.118517133111746,17.98301303905423,0,0.0,3.404253246238635,0.20025019095521382,0.20803768717278326,0,0.0
5,eMBB,487.25,12.75,20,1928,325976976.8056588,169075.19543861973,19,0.95,192.17508308592903,10.114478057154159,15.979191684372825,0,0.0,3.939850068412657,0.19699250342063285,0.2056888888888889,0,0.0
6,mMTC,309.5,190.5,619,619,48411166.0,78208.66882067852,619,1.0,170.5309482434561,0.2754942621057449,0.29684766818611985,0,0.0,93.71642572967434,0.15139971846474046,0.17147364252546543,0,0.0
7,mMTC,287.5,212.5,575,575,47313270.0,82283.94782608695,575,1.0,154.32872644437802,0.26839778512065743,0.2865686085409837,0,0.0,84.3180750786335,0.14664013057153652,0.1674685083859272,0,0.0
8,mMTC,267.25,232.75,535,534,43112346.0,80734.73033707865,534,0.9981308411214953,141.92465956940958,0.2657765160475835,0.2834567619393128,0,0.0,78.87859703440967,0.14743662997085918,0.16351654126028264,0,0.0
9,eMBB,486.5,13.5,21,1924,308370979.85194594,160275.97705402595,20,0.9523809523809523,195.24003679335732,9.762001839667866,17.88256004809346,0,0.0,4.233545044257513,0.20159738305988156,0.20638659665973746,0,0.0
10,eMBB,492.75,7.25,19,1951,330243136.1127688,169268.64998091687,18,0.9473684210526315,189.31895188507147,10.517719549170637,16.27906085803156,0,0.0,3.7642588322514365,0.19811888590797033,0.20336117857047098,0,0.0
11,eMBB,493.0,7.0,18,1953,313377129.3024746,160459.35960188153,17,0.9444444444444444,191.7066816579168,11.276863626936281,18.181910915346084,0,0.0,3.636005848421453,0.20200032491230294,0.20650044317594193,0,0.0
12,eMBB,490.0,10.0,24,1935,325612640.1608684,168275.26623300693,23,0.9583333333333334,196.93764069201225,8.56250611704401,14.581356981746282,0,0.0,4.680456448083649,0.19501901867015203,0.2000582543468934,0,0.0
13,eMBB,493.75,6.25,20,1954,329174553.97907025,168461.9007057678,19,0.95,190.29140216453584,10.015336956028202,16.784418647775414,0,0.0,3.853105667401046,0.1926552833700523,0.20296345865308874,0,0.0
