client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,eMBB,490.25,9.75,21,1939,305243592.6708019,157423.20405920674,20,0.9523809523809523,195.7398934744185,9.786994673720924,17.919985023720525,0,0.0,4.736349677829642,0.22554046084903057,0.23130555555555565,0,0.0
1,eMBB,484.25,15.75,22,1914,329093438.5214367,171940.145517992,21,0.9545454545454546,195.65153286759622,9.316739660361725,14.832675641188759,0,0.0,5.164371998958785,0.23474418177085388,0.244382893336423,0,0.0
2,URLLC,178.75,321.25,715,715,100148320.0,140067.58041958042,715,1.0,44.3218853329133,0.06198865081526335,0.06386426346153853,0,0.0,1.0733940467595116,0.0015012504150482679,0.001515623166135271,0,0.0
3,mMTC,250.25,249.75,501,500,40471487.0,80942.974,500,0.998003992015968,125.62501637364574,0.25125003274729146,0.27466778837606837,0,0.0,71.44607464885958,0.14260693542686542,0.17036111111111113,0,0.0
4,URLLC,181.0,319.0,724,723,99456485.0,137560.836791148,723,0.9986187845303868,44.47533697998995,0.061514988907316666,0.0634970754969127,0,0.0,1.0948762988953138,0.0015122600813471186,0.0015408510638297871,0,0.0
5,URLLC,148.75,351.25,595,595,85319989.0,143394.93949579832,595,1.0,36.63408703883091,0.0615698941829091,0.06337068941852045,0,0.0,0.9006668469077326,0.0015137257931222396,0.0015180947860871893,0,0.0
6,URLLC,225.25,274.75,901,900,124874420.0,138749.35555555555,900,0.9988901220865705,55.544907564266545,0.061716563960296164,0.06387862423076923,0,0.0,1.3617367348526406,0.00151136152591858,0.0015203062954148672,0,0.0
7,URLLC,190.75,309.25,763,763,104927851.0,137520.11926605506,763,1.0,47.29551625269989,0.06198625983315844,0.0640963322454829,0,0.0,1.160530470776835,0.001521009791319574,0.0015314815097943009,0,0.0
8,mMTC,292.75,207.25,586,585,47018922.0,80374.22564102564,585,0.9982935153583617,148.77833341006468,0.254321937453102,0.2816307639374032,0,0.0,86.13453369006477,0.14698725885676583,0.1775259925485143,0,0.0
9,mMTC,274.5,225.5,549,549,45718993.0,83276.85428051002,549,1.0,145.7702731221269,0.26551962317327304,0.28913837435897455,0,0.0,84.39465141751167,0.15372431952187918,0.17886111111111133,0,0.0
