client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,mMTC,206.0,294.0,412,412,92765860.0,225159.85436893205,412,1.0,146.93299263490988,0.35663347726919875,0.39018105103042455,0,0.0,92.25935326373553,0.22393046908673672,0.2574038121670581,0,0.0
1,mMTC,222.25,277.75,445,444,95621714.0,215364.2207207207,444,0.9977528089887641,155.8870113636806,0.35109687244072213,0.3749253978796273,0,0.0,97.48121264036175,0.21905890480980167,0.2492894449457544,0,0.0
2,eMBB,484.75,15.25,11,1927,769199716.8069979,399169.5468640363,10,0.9090909090909091,191.8710835010161,19.18710835010161,34.393950286720916,0,0.0,3.2734611092064227,0.29758737356422027,0.32570844128987597,0,0.0
3,mMTC,277.5,222.5,555,554,122618155.0,221332.40974729243,554,0.9981981981981982,200.81976216483287,0.36249054542388603,0.39359723081097797,0,0.0,127.14235696199192,0.2290853278594449,0.26618757057736897,0,0.0
4,eMBB,497.0,3.0,13,1974,952541159.7646517,482543.6472971893,12,0.9230769230769231,193.20973510242436,16.100811258535362,28.793489007869464,0,0.0,4.056660997028801,0.31205084592529236,0.32481667248810275,0,0.0
5,mMTC,265.75,234.25,532,531,113125046.0,213041.51789077214,531,0.9981203007518797,182.8502314160447,0.34435071829763597,0.37506162268659676,0,0.0,113.74812955768417,0.21381227360466948,0.24686111111111111,0,0.0
6,eMBB,495.5,4.5,9,1972,752880770.0619344,381785.3803559505,8,0.8888888888888888,194.4561797052914,24.307022463161424,34.906672418017195,0,0.0,2.735822249434336,0.30398024993714845,0.3327586583088107,0,0.0
7,mMTC,261.0,239.0,522,521,114680713.0,220116.53166986565,521,0.9980842911877394,185.69388134863837,0.3564181983659086,0.39126664042409354,0,0.0,116.8088639429256,0.22377177000560458,0.26616502061074193,0,0.0
8,eMBB,495.5,4.5,11,1970,758898177.8479463,385227.50144565804,10,0.9090909090909091,179.53752608389368,17.95375260838937,29.502740334932394,0,0.0,3.451536634972117,0.31377605772473793,0.3351492508008435,0,0.0
9,eMBB,496.0,4.0,10,1973,801394515.8178307,406180.69732277276,9,0.9,192.871278390581,21.43014204339789,35.00548798935244,0,0.0,3.1524065316746515,0.31524065316746513,0.32371446922696956,0,0.0
10,mMTC,285.5,214.5,571,570,128553349.0,225532.19122807018,570,0.9982486865148862,206.2572485646824,0.3618548220433025,0.39444685272561164,0,0.0,130.3834149820102,0.22834223289318775,0.2676242889941902,0,0.0
11,URLLC,154.25,345.75,617,617,210271168.0,340796.05834683956,617,1.0,35.429530082518546,0.057422252970046266,0.05839583689876453,0,0.0,0.6217115582328294,0.0010076362370062064,0.001519926232097862,0,0.0
12,URLLC,153.25,346.75,613,612,214600366.0,350654.1928104575,612,0.99836867862969,35.31678217537338,0.05770716041727677,0.06247672,0,0.0,0.615913606498427,0.0010047530285455578,0.001504668137142857,0,0.0
13,mMTC,241.75,258.25,484,483,107264278.0,222079.25051759835,483,0.9979338842975206,168.09557354538032,0.34802396179167766,0.38319890311698585,0,0.0,104.91989668067336,0.2167766460344491,0.24767203661010914,0,0.0
14,eMBB,491.5,8.5,9,1956,779924534.60093,398734.4246426022,8,0.8888888888888888,181.52938845936316,22.691173557420395,29.596601900832844,0,0.0,2.7915760341075995,0.3101751149008444,0.3202056223769058,0,0.0
15,eMBB,492.75,7.25,9,1961,767254373.1605811,391256.692075768,8,0.8888888888888888,171.93538128778783,21.49192266097348,34.81040911444149,0,0.0,2.806909660686952,0.3118788511874391,0.33147769766305824,0,0.0
16,mMTC,275.5,224.5,551,550,123723952.0,224952.64,550,0.9981851179673321,196.67572393967905,0.357592225344871,0.3823361406968273,0,0.0,123.9115896827121,0.22488491775446842,0.25246452577144063,0,0.0
17,eMBB,493.0,7.0,8,1963,799835180.9243513,407455.5175366028,7,0.875,180.1322275997304,25.733175371390058,35.49715645482143,0,0.0,2.476670991387466,0.30958387392343323,0.32323891712003483,0,0.0
18,eMBB,494.0,6.0,12,1963,954279722.4368805,486133.3277824149,11,0.9166666666666666,194.44241262045202,17.676582965495637,29.798996748012172,0,0.0,3.6673535830770834,0.30561279858975693,0.3211755528161739,0,0.0
19,eMBB,489.0,11.0,8,1947,742711475.1878289,381464.5481190698,7,0.875,172.97207096228612,24.71029585175516,37.5101010998097,0,0.0,2.6349511529400784,0.3293688941175098,0.33951463433891427,0,0.0
20,mMTC,256.5,243.5,513,513,117170701.0,228402.92592592593,513,1.0,178.6831427149747,0.34831021971729964,0.3782988607753043,0,0.0,111.64828301460115,0.21763797858596715,0.24785347967675153,0,0.0
21,eMBB,495.5,4.5,10,1971,780486280.7462794,395984.9217383457,9,0.9,189.93883854396995,21.10431539377444,26.505183184200757,0,0.0,3.1337757115307694,0.31337757115307696,0.3247408350655428,0,0.0
22,eMBB,493.75,6.25,10,1964,767209568.714644,390636.2366164175,9,0.9,188.00278848659664,20.88919872073296,34.38361801615556,0,0.0,3.0068162864045007,0.30068162864045006,0.3308088452014504,0,0.0
23,URLLC,135.25,364.75,541,541,191043848.0,353130.95748613676,541,1.0,31.25807444003827,0.05777832613685448,0.05869689440877896,0,0.0,0.5477390036953902,0.0010124565687530318,0.0010191315516130217,0,0.0
24,mMTC,211.25,288.75,422,423,97375840.0,230202.9314420804,422,1.0,153.10952198303977,0.3628187724716582,0.46024359866907116,0,0.0,96.73782588879178,0.22923655423884307,0.2615690308995088,0,0.0
25,mMTC,235.75,264.25,472,471,106738004.0,226619.966029724,471,0.9978813559322034,166.69899168408057,0.35392567236535155,0.3828057995147112,0,0.0,106.47185098848577,0.22557595548408002,0.2567121170500114,0,0.0
26,mMTC,230.0,270.0,460,460,102409958.0,222630.34347826088,460,1.0,158.41898757648767,0.3443891034271471,0.3759648325749869,0,0.0,98.38906191823793,0.21388926503964767,0.24824104504388395,0,0.0
27,eMBB,497.25,2.75,9,1979,764195496.3790251,386152.347841852,8,0.8888888888888888,199.2653315259607,24.908166440745088,35.497171263284805,0,0.0,2.845603731735621,0.316178192415069,0.33597305151011636,0,0.0
28,eMBB,496.75,3.25,9,1977,802233604.1218902,405783.31012741034,8,0.8888888888888888,191.27869782355754,23.909837227944692,35.09491262583927,0,0.0,2.648114462424706,0.29423494026941177,0.32218927473720926,0,0.0
29,eMBB,493.0,7.0,13,1958,742271581.3627124,379096.82398504205,12,0.9230769230769231,190.43514535703423,15.869595446419519,30.412188526899783,0,0.0,4.08727589436548,0.3144058380281139,0.33192657837327155,0,0.0
30,eMBB,495.25,4.75,11,1969,793702930.6783406,403099.50770865445,10,0.9090909090909091,197.88116788607167,19.788116788607166,33.89280884458934,0,0.0,3.287988009673569,0.2989080008794154,0.3283860596201751,0,0.0
31,eMBB,496.5,3.5,9,1976,805286222.6898026,407533.51350698515,8,0.8888888888888888,188.86374585701355,23.607968232126694,35.39977290540709,0,0.0,2.6349876403047303,0.2927764044783034,0.3219014808130985,0,0.0
32,eMBB,491.25,8.75,13,1951,937139459.7971154,480338.01117227855,12,0.9230769230769231,185.0348472022354,15.419570600186283,28.296310224352805,0,0.0,4.0886452244781974,0.3145111711137075,0.3247933687457569,0,0.0
33,mMTC,219.0,281.0,438,438,94885528.0,216633.62557077626,438,1.0,150.7890167030508,0.3442671614224904,0.37388438094820664,0,0.0,93.76881943518602,0.214084062637411,0.2466831143930295,0,0.0
34,eMBB,486.0,14.0,11,1932,722732931.6597887,374085.3683539279,10,0.9090909090909091,187.92143055378966,18.792143055378965,32.314441232232866,0,0.0,3.6425227848393975,0.3311384349853998,0.3408086926538586,0,0.0
35,mMTC,239.25,260.75,479,478,109100904.0,228244.5690376569,478,0.9979123173277662,170.78995912545122,0.3573011697185172,0.39535759653226477,0,0.0,107.34110230626165,0.2240941593032602,0.2781704220651629,0,0.0
36,mMTC,253.0,247.0,506,506,113919568.0,225137.4861660079,506,1.0,177.88385917470995,0.3515491288037746,0.38315864479159534,0,0.0,111.365044405318,0.22008902056386956,0.2508942147704799,0,0.0
37,eMBB,492.25,7.75,10,1958,783120414.9316556,399959.3538976791,9,0.9,170.0561096436372,18.895123293737466,28.695578959791003,0,0.0,2.945725182423362,0.2945725182423362,0.32633323343549164,0,0.0
38,eMBB,495.0,5.0,12,1967,789591671.2017274,401419.2532799834,11,0.9166666666666666,198.53183516062538,18.048348650965945,34.79572462640116,0,0.0,3.5581256515844313,0.29651047096536925,0.31581439793156896,0,0.0
39,URLLC,142.75,357.25,571,570,197185531.0,345939.52807017544,570,0.9982486865148862,32.758174799677604,0.05747048210469755,0.06092032485714287,0,0.0,0.6085311512678504,0.0010657288113272336,0.0015,0,0.0
40,eMBB,496.0,4.0,9,1974,756243641.0647615,383102.14846239187,8,0.8888888888888888,177.2440669945555,22.15550837431944,37.1082952852477,0,0.0,2.8246346745370103,0.31384829717077894,0.33096413132464475,0,0.0
41,mMTC,251.0,249.0,502,502,114823836.0,228732.74103585657,502,1.0,175.2742091900174,0.3491518111354928,0.38457101898332435,0,0.0,109.70696683136505,0.2185397745644722,0.24919707288661722,0,0.0
42,eMBB,491.75,8.25,10,1956,777679067.3424494,397586.43524665106,9,0.9,185.8620003323793,20.651333370264368,34.4948675034704,0,0.0,3.150344320956937,0.3150344320956937,0.32273355364968964,0,0.0
43,eMBB,497.0,3.0,9,1978,771153748.4456086,389865.3935518749,8,0.8888888888888888,175.93811607240684,21.992264509050855,35.40270600017568,0,0.0,2.811277626156701,0.3123641806840779,0.33225634712491314,0,0.0
44,URLLC,136.0,364.0,544,544,184763136.0,339638.1176470588,544,1.0,31.449700726680643,0.05781194986522177,0.05880857068309349,0,0.0,0.577683279937791,0.0010619177940032923,0.0015273788871712685,0,0.0
45,eMBB,494.75,5.25,11,1967,783625753.5162245,398386.24988115125,10,0.9090909090909091,182.4601243762621,18.24601243762621,35.399201626664926,0,0.0,3.464280369634859,0.3149345790577145,0.32527256907447294,0,0.0
46,eMBB,490.0,10.0,12,1947,939515262.7759029,482545.0758992824,11,0.9166666666666666,173.92168979123966,15.811062708294514,26.596259333343035,0,0.0,3.747360537512166,0.3122800447926805,0.32330027436252473,0,0.0
47,eMBB,496.25,3.75,8,1976,775201118.7547663,392308.2584791328,7,0.875,198.7328788015188,28.39041125735983,37.416977561438244,0,0.0,2.593166249614746,0.32414578120184323,0.33627292325476643,0,0.0
48,mMTC,248.75,251.25,498,497,113152728.0,227671.48490945675,497,0.9979919678714859,172.95521033128827,0.34799841112935265,0.37952148498058,0,0.0,108.02731084684545,0.21692231093744066,0.247573481144894,0,0.0
49,eMBB,487.0,13.0,10,1937,777799156.9463246,401548.3515468893,9,0.9,174.0730941123315,19.341454901370167,35.30253956206257,0,0.0,3.1580822689496544,0.31580822689496546,0.32366093568295745,0,0.0
50,mMTC,245.25,254.75,491,490,112311567.0,229207.27959183673,490,0.9979633401221996,172.18172997589608,0.35139128566509403,0.3858610460440407,0,0.0,107.9360099851251,0.21982894090656843,0.25813159489604603,0,0.0
51,eMBB,493.75,6.25,9,1965,798357530.2164117,406288.8194485556,8,0.8888888888888888,173.46861648852754,21.683577061065943,35.003928185823284,0,0.0,2.8405314528526517,0.3156146058725169,0.32347082146682204,0,0.0
52,eMBB,495.25,4.75,11,1969,777442535.178746,394841.30786122195,10,0.9090909090909091,180.3257877354823,18.03257877354823,26.996140949751883,0,0.0,3.4374856792179784,0.31249869811072534,0.3210089580737052,0,0.0
53,eMBB,492.5,7.5,11,1958,943557113.1137024,481898.4234492862,10,0.9090909090909091,175.56737129560548,17.55673712956055,24.39955558330205,0,0.0,3.473173411440376,0.31574303740367055,0.32808210056432174,0,0.0
54,eMBB,495.75,4.25,7,1975,772944035.2783537,391364.06849536893,6,0.8571428571428571,170.31587445425083,28.385979075708473,36.91776232246983,0,0.0,2.258592629054708,0.3226560898649583,0.33726048533371367,0,0.0
55,eMBB,494.25,5.75,10,1966,753512656.1659598,383271.95125430304,9,0.9,180.17743151696226,20.019714612995806,36.30924245286991,0,0.0,3.2737861075430064,0.32737861075430064,0.34430472592260897,0,0.0
56,eMBB,499.0,1.0,10,1985,793522365.1984783,399759.37793374225,9,0.9,192.83593626099776,21.426215140110862,35.60076720597583,0,0.0,3.1290151060910443,0.3129015106091044,0.3240395095344638,0,0.0
57,mMTC,234.0,266.0,468,468,104777574.0,223883.70512820513,468,1.0,164.31007391235568,0.3510899015221275,0.3847459590164183,0,0.0,102.77989334245729,0.21961515671465232,0.25537789298190383,0,0.0
58,mMTC,248.75,251.25,497,497,111503014.0,224352.14084507042,496,0.9979879275653923,177.93236707165772,0.358734611031568,0.4626295554332053,0,0.0,112.35911976536902,0.2260746876566781,0.26224981665216063,0,0.0
59,eMBB,496.5,3.5,9,1976,801036552.0054224,405382.8704480882,8,0.8888888888888888,196.03512504526535,24.50439063065817,33.55686019514353,0,0.0,2.7987023027129254,0.3109669225236584,0.3230558767598169,0,0.0
60,eMBB,493.75,6.25,13,1961,945420601.4979959,482111.4745017827,12,0.9230769230769231,196.66138045830098,16.388448371525083,28.60238351538101,0,0.0,4.107252273922304,0.31594248260940805,0.321818863344259,0,0.0
61,eMBB,493.25,6.75,10,1962,731174804.3704139,372668.09600938525,9,0.9,172.17364328232028,19.130404809146697,27.106399722126113,0,0.0,3.2772999882838088,0.3277299988283809,0.3397769614287923,0,0.0
62,mMTC,252.5,247.5,505,504,112309078.0,222835.47222222222,504,0.998019801980198,176.33254449645156,0.34986615971518165,0.3770704850754871,0,0.0,110.95631023227766,0.2197154658064904,0.24799805933489855,0,0.0
