effective_time,slice_name,base_station_id,observed_demand_ratio,forecast_demand_ratio,forecast_upper_demand_ratio,forecast_error_std,safety_margin,forecast_reason
4,URLLC,BS_0,0.047161630952380955,0.045089575377480165,0.05262992688323272,0.006283626254793794,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_1,0.04764963428571429,0.05016106449833334,0.05814142054772636,0.006650296707827514,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_2,0.03487274857142857,0.03640024265214287,0.04232718121733764,0.004939115470995647,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_3,0.03461050857142857,0.03621094514511905,0.04354571820614654,0.006112310884189576,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_4,0.04269663428571428,0.04064270538833333,0.047521509178346064,0.005732336491677276,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_5,0.04430394,0.0403002108052381,0.055411706070940106,0.012592912721418341,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_6,0.03990393714285714,0.03856263965595239,0.04807355469102741,0.007925762529229182,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,eMBB,BS_0,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_1,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_2,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_3,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_4,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_5,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_6,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_0,0.050719269047619045,0.04884700037896826,0.0548410287269908,0.00705179805649711,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_1,0.05636683428571428,0.05536366346904763,0.06310703861736017,0.009109853115661815,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_2,0.059043125714285716,0.05524722672142859,0.0751707709208009,0.023439463763967442,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_3,0.05695901714285714,0.05764348061190477,0.06048534312454996,0.0033433676619355184,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_4,0.05154684285714286,0.051189370528571435,0.05687895106995326,0.006693624166331562,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_5,0.05060928,0.0501366431452381,0.05765919870286616,0.008850065361915366,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_6,0.05088886571428571,0.050670360011904766,0.05414812792030729,0.004091491656944145,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
5,URLLC,BS_0,0.027523135714285715,0.03320179594174108,0.04835422489847525,0.013176025179768843,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_1,0.03970029428571429,0.04370298842646429,0.051861858092348716,0.007094669274682108,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_2,0.043526140000000005,0.04120042774439287,0.049278305560552266,0.007024241579269037,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_3,0.04365306571428571,0.04154456535362501,0.04984240513573148,0.007215512854005628,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_4,0.05172744571428572,0.04802146863025,0.05524038022579606,0.006277314430909618,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_5,0.03345010857142857,0.03388112484764286,0.04651500186621474,0.010985980016149467,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_6,0.03249108857142857,0.03327232685839287,0.041042980095390855,0.006757089771302598,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,eMBB,BS_0,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_1,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_2,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_3,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_4,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_5,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_6,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_0,0.050719269047619045,0.04978265493065477,0.05439263475652642,0.005762474782339564,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_1,0.05636683428571429,0.0550330570032143,0.061185708899298565,0.007690814870105333,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_2,0.059043125714285716,0.055641100125357154,0.07117569431428312,0.01941824273615746,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_3,0.05695901714285714,0.056620403288928575,0.059230885835911386,0.003263103183728515,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_4,0.05583635142857143,0.05357997593357144,0.05903477745497927,0.006818501901759798,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_5,0.043324362857142855,0.044227970206071436,0.05007392803870698,0.007307447290794426,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_6,0.050137725714285715,0.04977044481607144,0.05251959455085299,0.00343643716847694,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
6,URLLC,BS_0,0.031204507142857142,0.03268070514890997,0.045482353319650996,0.011637861973400932,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_1,0.04370574,0.04423029970598393,0.05144046160620705,0.006554692636566474,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_2,0.0481321,0.04524750618798751,0.05230803274367774,0.006418660505172939,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_3,0.03144564285714286,0.03486500048020805,0.04440002029626548,0.00866819983277949,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_4,0.04613504285714286,0.046743141460923225,0.05399757887097809,0.006594943100049881,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_5,0.03481859428571429,0.03331417930906072,0.044245669704382436,0.00993771854120156,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_6,0.044140900000000004,0.03936899777211608,0.04959278612511226,0.009294353048178343,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,eMBB,BS_0,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_1,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_2,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_3,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_4,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_5,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_6,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_0,0.048612526190476193,0.04892206122376489,0.05275447815524326,0.0051098892419711595,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_1,0.05716165714285714,0.055416735387482145,0.060566142129840725,0.006865875656478112,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_2,0.054284342857142856,0.05284666421180358,0.06545931138436059,0.016816862896742685,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_3,0.05033120285714286,0.051794323273196434,0.054293134716756036,0.003331748591412805,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_4,0.05583635142857143,0.054138833120607154,0.05860973062520791,0.00596119667280101,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_5,0.05094230285714286,0.04735965289905358,0.05386673556972154,0.008676110227557285,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_6,0.050137725714285715,0.04944585800598215,0.05177263753579723,0.003102372706420107,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
7,URLLC,BS_0,0.028915366666666668,0.03048827329221795,0.04144755960046282,0.010437415531661784,1.0499999999999998,"window=7, horizon=1, alpha=0.450, margin=1.050"
7,URLLC,BS_1,0.0458653,0.04530360385733879,0.05153377335989963,0.005933494764343657,1.0499999999999998,"window=7, horizon=1, alpha=0.450, margin=1.050"
7,URLLC,BS_2,0.04557337142857143,0.04523470994625027,0.051446804004777996,0.005916280055740692,1.0499999999999998,"window=7, horizon=1, alpha=0.450, margin=1.050"
7,URLLC,BS_3,0.03876054,0.03742322306411443,0.04639110211094161,0.008540837187454454,1.0499999999999998,"window=7, horizon=1, alpha=0.450, margin=1.050"
7,URLLC,BS_4,0.041976502857142856,0.044212895393983966,0.0508019804446709,0.006275319095892318,1.0499999999999998,"window=7, horizon=1, alpha=0.450, margin=1.050"
