effective_time,slice_name,observed_sla_violation_share,observed_latency_violation_ratio,observed_near_breach_share,observed_request_count,observed_avg_load,safety_margin_before,safety_margin_after,feedback_reason
4,URLLC,0.0,0.0,0.0,103.0,0.1881190583028083,1.25,1.2,decrease_margin_after_safe_window
4,eMBB,0.0,0.0,0.0,151.0,0.9973690975038698,0.9,0.85,decrease_margin_after_safe_window
4,mMTC,0.0,0.0,0.0,209.0,0.2056539052197802,0.9,0.85,decrease_margin_after_safe_window
5,URLLC,0.0,0.0,0.0,114.0,0.17258683722527474,1.2,1.15,decrease_margin_after_safe_window
5,eMBB,0.0,0.0,0.0,127.0,0.9963082130789197,0.85,0.7999999999999999,decrease_margin_after_safe_window
5,mMTC,0.0,0.0,0.0,214.0,0.241544151418886,0.85,0.7999999999999999,decrease_margin_after_safe_window
6,URLLC,0.0,0.0,0.0,137.0,0.2144948592032967,1.15,1.0999999999999999,decrease_margin_after_safe_window
6,eMBB,0.0,0.0,0.0,72.0,0.997164735057491,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
6,mMTC,0.0,0.0,0.0,208.0,0.30227202127317915,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
7,URLLC,0.0,0.0,1.0,124.0,0.18214663049450547,1.0999999999999999,1.0499999999999998,decrease_margin_after_safe_window
7,eMBB,0.0,0.0,1.0,30.0,0.9978178476341659,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
7,mMTC,0.0,0.0,0.0,199.0,0.31902922969199177,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
8,URLLC,0.0,0.0,1.0,120.0,0.16767571703296705,1.0499999999999998,0.9999999999999998,decrease_margin_after_safe_window
8,eMBB,0.0,0.0,1.0,29.0,0.9983796672294272,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
8,mMTC,0.0,0.0,0.0,233.0,0.33101788651280545,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
9,URLLC,0.0,0.0,1.0,112.0,0.1553577445054945,0.9999999999999998,0.9499999999999997,decrease_margin_after_safe_window
9,eMBB,0.0,0.0,1.0,22.0,0.9977838374692473,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
9,mMTC,0.0,0.0,0.0,211.0,0.39394479930401766,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
10,URLLC,0.0,0.0,1.0,116.0,0.1755306517857143,0.9499999999999997,0.8999999999999997,decrease_margin_after_safe_window
10,eMBB,0.0,0.0,1.0,14.0,0.9974711861461587,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
10,mMTC,0.0,0.0,0.0,232.0,0.36022885386192677,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
11,URLLC,0.0,0.0,1.0,113.0,0.16977412362637365,0.8999999999999997,0.8499999999999996,decrease_margin_after_safe_window
11,eMBB,0.0,0.0,1.0,5.0,0.9959657917351229,0.5499999999999997,0.4999999999999997,decrease_margin_after_safe_window
11,mMTC,0.0,0.0,0.0,200.0,0.37679283488902365,0.5499999999999997,0.4999999999999997,decrease_margin_after_safe_window
12,URLLC,0.0,0.0,0.0,104.0,0.17194835645604398,0.8499999999999996,0.7999999999999996,decrease_margin_after_safe_window
12,eMBB,0.0,0.0,0.0,10.0,0.9956910899347134,0.4999999999999997,0.45,decrease_margin_after_safe_window
12,mMTC,0.0,0.0,0.0,226.0,0.29371960880588643,0.4999999999999997,0.45,decrease_margin_after_safe_window
13,URLLC,0.0,0.0,0.0,108.0,0.16694904395604396,0.7999999999999996,0.7499999999999996,decrease_margin_after_safe_window
13,eMBB,0.0,0.0,0.0,2.0,0.9960492031659502,0.45,0.45,decrease_margin_after_safe_window
13,mMTC,0.0,0.0,0.0,185.0,0.3135856421062124,0.45,0.45,decrease_margin_after_safe_window
14,URLLC,0.0,0.0,0.0,114.0,0.18375524244505498,0.7499999999999996,0.6999999999999995,decrease_margin_after_safe_window
14,eMBB,0.0,0.0,0.0,1.0,0.9958424216455247,0.45,0.45,decrease_margin_after_safe_window
14,mMTC,0.0,0.0,0.0,208.0,0.28350505623793093,0.45,0.45,decrease_margin_after_safe_window
15,URLLC,0.0,0.0,0.0,121.0,0.17958527403846156,0.6999999999999995,0.6499999999999995,decrease_margin_after_safe_window
15,eMBB,0.0,0.0,0.0,0.0,0.9952795961103504,0.45,0.45,decrease_margin_after_safe_window
15,mMTC,0.0,0.0,0.0,201.0,0.33458344797800166,0.45,0.45,decrease_margin_after_safe_window
16,URLLC,0.0,0.0,0.0,112.0,0.15222295535714286,0.6499999999999995,0.5999999999999994,decrease_margin_after_safe_window
16,eMBB,0.0,0.0,0.0,2.0,0.9935681575881794,0.45,0.45,decrease_margin_after_safe_window
16,mMTC,0.0,0.0,0.0,216.0,0.3187842821353071,0.45,0.45,decrease_margin_after_safe_window
17,URLLC,0.0,0.0,0.0,109.0,0.17332707623626376,0.5999999999999994,0.5499999999999994,decrease_margin_after_safe_window
17,eMBB,0.0,0.0,0.0,1.0,0.993596989392639,0.45,0.45,decrease_margin_after_safe_window
17,mMTC,0.0,0.0,0.0,219.0,0.331149778030805,0.45,0.45,decrease_margin_after_safe_window
18,URLLC,0.0,0.0,0.0,109.0,0.15394875068681318,0.5499999999999994,0.4999999999999994,decrease_margin_after_safe_window
18,eMBB,0.0,0.0,0.0,3.0,0.9929038663505846,0.45,0.45,decrease_margin_after_safe_window
18,mMTC,0.0,0.0,0.0,214.0,0.33328367256258806,0.45,0.45,decrease_margin_after_safe_window
19,URLLC,0.0,0.0,0.0,108.0,0.1698064601648352,0.4999999999999994,0.45,decrease_margin_after_safe_window
19,eMBB,0.0,0.0,0.0,5.0,0.9929878082488053,0.45,0.45,decrease_margin_after_safe_window
19,mMTC,0.0,0.0,0.0,203.0,0.3289517186747764,0.45,0.45,decrease_margin_after_safe_window
20,URLLC,0.0,0.0,0.0,116.0,0.16560005563186814,0.45,0.45,decrease_margin_after_safe_window
20,eMBB,0.0,0.0,0.0,7.0,0.9930176262654185,0.45,0.45,decrease_margin_after_safe_window
20,mMTC,0.0,0.0,0.0,209.0,0.2908436417914931,0.45,0.45,decrease_margin_after_safe_window
21,URLLC,0.0,0.0,0.0,119.0,0.18124853090659343,0.45,0.45,decrease_margin_after_safe_window
21,eMBB,0.0,0.0,0.0,3.0,0.9920507254825991,0.45,0.45,decrease_margin_after_safe_window
21,mMTC,0.0,0.0,0.0,237.0,0.29670497180152944,0.45,0.45,decrease_margin_after_safe_window
22,URLLC,0.0,0.0,0.0,120.0,0.19195755013736265,0.45,0.45,decrease_margin_after_safe_window
22,eMBB,0.0,0.0,0.0,5.0,0.9917012054430302,0.45,0.45,decrease_margin_after_safe_window
22,mMTC,0.0,0.0,0.0,227.0,0.34283445394652035,0.45,0.45,decrease_margin_after_safe_window
23,URLLC,0.0,0.0,0.0,95.0,0.14833338667582416,0.45,0.45,decrease_margin_after_safe_window
23,eMBB,0.0,0.0,0.0,8.0,0.9910095940894156,0.45,0.45,decrease_margin_after_safe_window
23,mMTC,0.0,0.0,0.0,210.0,0.33775413802688103,0.45,0.45,decrease_margin_after_safe_window
24,URLLC,0.0,0.0,0.0,118.0,0.1723804945054945,0.45,0.45,decrease_margin_after_safe_window
24,eMBB,0.0,0.0,0.0,13.0,0.9921436142536508,0.45,0.45,decrease_margin_after_safe_window
