slice_name,baseline_state_ratio,ml_state_ratio,ml_action_target_ratio_mean,ml_action_target_ratio_min,ml_action_target_ratio_max,ml_scheduling_weight_mean,ml_admission_guard_factor_mean,target_ratio_delta_vs_baseline_state
URLLC,0.16285714285714287,0.19992571428571432,0.2,0.1999999999999999,0.2,2.7931267640509176,1.1485210086897473,0.037142857142857144
eMBB,0.6371428571428571,0.6984394898272664,0.6985621755615469,0.6587653961850019,0.7000000000000001,1.33446640959314,1.042397426625542,0.06141931841868975
mMTC,0.2,0.10163479588701939,0.10143782443845313,0.1,0.141234603814998,0.9734156551791978,1.0061222718729157,-0.09856217556154688
