slice_name,avg_bandwidth_usage_mbps_baseline,avg_bandwidth_usage_mbps_ml,avg_bandwidth_usage_mbps_delta,avg_served_bandwidth_baseline,avg_served_bandwidth_ml,avg_served_bandwidth_delta,avg_completion_latency_ms_baseline,avg_completion_latency_ms_ml,avg_completion_latency_ms_delta,avg_first_service_latency_ms_baseline,avg_first_service_latency_ms_ml,avg_first_service_latency_ms_delta,avg_recorded_first_service_latency_ms_baseline,avg_recorded_first_service_latency_ms_ml,avg_recorded_first_service_latency_ms_delta,avg_bandwidth_share_baseline,avg_bandwidth_share_ml,avg_bandwidth_share_delta,zero_bandwidth_window_share_baseline,zero_bandwidth_window_share_ml,zero_bandwidth_window_share_delta,completion_ratio_baseline,completion_ratio_ml,completion_ratio_delta,completion_latency_violation_ratio_baseline,completion_latency_violation_ratio_ml,completion_latency_violation_ratio_delta,first_service_latency_violation_ratio_baseline,first_service_latency_violation_ratio_ml,first_service_latency_violation_ratio_delta,request_latency_violation_event_ratio_baseline,request_latency_violation_event_ratio_ml,request_latency_violation_event_ratio_delta,avg_state_sla_violation_share_baseline,avg_state_sla_violation_share_ml,avg_state_sla_violation_share_delta,avg_sla_safety_margin_baseline,avg_sla_safety_margin_ml,avg_sla_safety_margin_delta,avg_sla_safety_margin_improvement_pct
URLLC,15.0208013345,15.015198266499999,-0.005603068000000988,140092.29275279824,140087.41692491504,-4.875827883195598,0.06380739345775766,0.05915728679554809,-0.004650106662209566,0.005163190410159505,0.0035485879833494238,-0.0016146024268100813,0.005163190410159505,0.0035485879833494238,-0.0016146024268100813,0.046212651153397184,0.04302572403447368,-0.003186927118923502,0.0,0.0,0.0,0.9994916993098303,0.9995195155970835,2.781628725323504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.042,-0.006999999999999999,0.11074073310860687,0.052993831814025914,-0.05774690129458095,-52.146034863203205
eMBB,297.57968572632575,322.05738475203117,24.47769902570542,152705.0081647864,166637.40376398087,13932.395599194453,10.714248238359998,9.81297094648868,-0.9012772918713186,0.24232835416062992,0.20576140306724094,-0.03656695109338898,0.24257092508571562,0.20586433523485836,-0.03670658985085726,0.9064256675708612,0.9128948276012937,0.006469160030432519,0.0005,0.0005,0.0,0.9473076096302665,0.9514089908211485,0.004101381190881992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.126557422475426,0.06147023198684775,-0.06508719048857825,-51.428979206033056
mMTC,15.552956138499999,15.5536438045,0.0006876660000010304,80027.70184271422,80121.84657903484,94.14473632062436,0.2848202060474746,0.2947419381218291,0.009921732074354483,0.18156149238749122,0.18460603355841854,0.003044541170927312,0.1816523185467646,0.18469838274979344,0.003046064203028831,0.047361681275741634,0.04407944836423258,-0.0032822329115090518,0.0005,0.0005,0.0,0.9990588090076606,0.9989985480233552,-6.026098430544913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.17786842376772113,0.11660989154317689,-0.06125853222454425,-34.44036379641051
