client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,eMBB,493.0,7.0,22,1949,286752900.27310175,147128.2197399188,21,0.9545454545454546,195.09042734767868,9.290020349889462,19.029858530167996,0,0.0,5.199934730695333,0.23636066957706062,0.23952222222222266,0,0.0
1,mMTC,308.5,191.5,617,617,50542871.0,81917.13290113452,617,1.0,156.61998335446077,0.2538411399586074,0.2706383419444447,0,0.0,90.55732675084944,0.14677038371288403,0.1661111111111112,0,0.0
2,eMBB,491.5,8.5,20,1944,301412846.004461,155047.7602903606,19,0.95,194.86942871350752,10.256285721763554,19.730855214945517,0,0.0,4.745996557828265,0.23729982789141327,0.24148645726240814,0,0.0
3,eMBB,492.25,7.75,19,1949,302038906.21263105,154971.21919580863,18,0.9473684210526315,196.9626723715995,10.942370687311083,18.924815500058173,0,0.0,4.347739644267517,0.22882840232986934,0.23617158867259774,0,0.0
4,eMBB,492.75,7.25,16,1954,291461658.586257,149161.54482408238,15,0.9375,185.5620125854798,12.370800839031988,19.53027867331253,0,0.0,3.723842120800696,0.2327401325500435,0.24051758762011133,0,0.0
5,eMBB,489.0,11.0,19,1936,302039887.4939998,156012.33858161146,18,0.9473684210526315,188.37863214670946,10.465479563706081,18.52349258258134,0,0.0,4.360530484280033,0.2295016044357912,0.23326832577935241,0,0.0
6,mMTC,301.5,198.5,603,603,47078106.0,78073.14427860697,603,1.0,157.38472280601783,0.2610028570580727,0.28351827897435905,0,0.0,90.57647635507769,0.1502097451991338,0.16894444444444454,0,0.0
7,mMTC,282.5,217.5,565,564,45391644.0,80481.63829787234,564,0.9982300884955753,143.55922740061402,0.25453763723513123,0.27618636741289265,0,0.0,82.15877034949385,0.14541375283096256,0.16761268433596954,0,0.0
8,mMTC,272.0,228.0,544,543,44386088.0,81742.33517495396,543,0.9981617647058824,138.03786840915726,0.2542133856522233,0.27109817777777795,0,0.0,80.10526113094896,0.14725231825542087,0.16611111111111126,0,0.0
9,eMBB,489.25,10.75,20,1936,283784382.04302824,146582.8419643741,19,0.95,184.72717062158634,9.722482664294018,17.729703306419445,0,0.0,4.723345734958731,0.23616728674793658,0.24151142189105163,0,0.0
10,eMBB,489.25,10.75,22,1934,296834043.2500691,153481.92515515463,21,0.9545454545454546,194.5716752747363,9.265317870225537,19.026375476399274,0,0.0,5.0826113660639844,0.23102778936654475,0.23474885826193712,0,0.0
11,eMBB,493.5,6.5,15,1958,291982712.47729796,149122.93793529007,14,0.9333333333333333,188.175140674583,13.441081476755928,18.72693037997866,0,0.0,3.5293158515512286,0.23528772343674859,0.24100089918873657,0,0.0
12,eMBB,494.5,5.5,20,1957,305073201.88457906,155888.19718169598,19,0.95,193.35540747598117,10.176600393472693,18.923378595676482,0,0.0,4.548513801001713,0.22742569005008564,0.23330085165338224,0,0.0
13,eMBB,494.25,5.75,18,1958,304289861.2045296,155408.50929751256,17,0.9444444444444444,189.37061380089645,11.139447870640968,18.824454513509632,0,0.0,4.043728607632207,0.2246515893129004,0.23375278993647913,0,0.0
14,mMTC,253.25,246.75,507,506,40827813.0,80687.37747035573,506,0.9980276134122288,129.15849117942122,0.2552539351371961,0.2771388788658841,0,0.0,74.07125210113064,0.14609714418368963,0.16902935100263622,0,0.0
15,eMBB,490.5,9.5,19,1942,358634860.5448546,184672.94569765942,18,0.9473684210526315,194.87416016573977,10.826342231429987,15.525367281627059,0,0.0,4.360394490093368,0.22949444684701936,0.23471723199000846,0,0.0
16,eMBB,492.25,7.75,18,1950,289166190.8003782,148290.35425660422,17,0.9444444444444444,187.27783966638646,11.016343509787438,19.830642097286276,0,0.0,4.162925947669292,0.2312736637594051,0.24057648810088508,0,0.0
17,mMTC,283.75,216.25,568,567,45786076.0,80751.45679012345,567,0.9982394366197183,147.24798355907916,0.2596966200336493,0.27727023183690563,0,0.0,84.64607511224165,0.149024780127186,0.16779498555219302,0,0.0
18,mMTC,259.0,241.0,518,518,42191637.0,81451.03667953669,518,1.0,131.60563249538532,0.25406492759726895,0.2714938221733336,0,0.0,75.20873302017162,0.1451906042860456,0.16205161636136783,0,0.0
19,mMTC,251.75,248.25,504,503,40489151.0,80495.33001988071,503,0.998015873015873,131.90906163075127,0.2622446553295254,0.28275699463398085,0,0.0,76.21423758049477,0.15121872535812453,0.17347563497586116,0,0.0
