slice_name,baseline_state_ratio,ml_state_ratio,ml_action_target_ratio_mean,ml_action_target_ratio_min,ml_action_target_ratio_max,ml_scheduling_weight_mean,ml_admission_guard_factor_mean,target_ratio_delta_vs_baseline_state
URLLC,0.16285714285714287,0.1999257142857143,0.19999999999999998,0.1999999999999999,0.2,2.7980708108118812,1.147069499393582,0.037142857142857116
eMBB,0.6371428571428571,0.6930991011317779,0.6932113175984501,0.6580339284653225,0.7000000000000001,1.3465898301331372,1.0443686358866069,0.056068460455592994
mMTC,0.2,0.10697518458250786,0.1067886824015499,0.1,0.1419660715346775,0.9755528318225416,1.0087950758073498,-0.09321131759845011
