effective_time,slice_name,observed_sla_violation_share,observed_latency_violation_ratio,observed_near_breach_share,observed_request_count,observed_avg_load,safety_margin_before,safety_margin_after,feedback_reason
4,URLLC,0.0,0.0,0.0,278.0,0.19747353798185943,1.25,1.2,decrease_margin_after_safe_window
4,eMBB,0.0,0.0,0.0,429.0,0.9983205396147751,0.9,0.85,decrease_margin_after_safe_window
4,mMTC,0.0,0.0,0.0,561.0,0.30435420219198794,0.9,0.85,decrease_margin_after_safe_window
5,URLLC,0.0,0.0,0.0,301.0,0.20386813299319728,1.2,1.15,decrease_margin_after_safe_window
5,eMBB,0.0,0.0,0.0,287.0,0.9994271682103395,0.85,0.7999999999999999,decrease_margin_after_safe_window
5,mMTC,0.0,0.0,0.0,548.0,0.3674564732436748,0.85,0.7999999999999999,decrease_margin_after_safe_window
6,URLLC,0.0,0.0,0.0,313.0,0.2141380085034014,1.15,1.0999999999999999,decrease_margin_after_safe_window
6,eMBB,0.0,0.0,0.0,178.0,0.9991947734091522,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
6,mMTC,0.0,0.0,0.0,576.0,0.42418467619607053,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
7,URLLC,0.0,0.0,0.0,296.0,0.19628583537414965,1.0999999999999999,1.0499999999999998,decrease_margin_after_safe_window
7,eMBB,0.0,0.0,0.0,139.0,0.9989564520337978,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
7,mMTC,0.0,0.0,0.0,589.0,0.4713259749823889,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
8,URLLC,0.0,0.0,0.0,275.0,0.18337616632653062,1.0499999999999998,0.9999999999999998,decrease_margin_after_safe_window
8,eMBB,0.0,0.0,0.0,76.0,0.9992540783542377,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
8,mMTC,0.0,0.0,0.0,515.0,0.49205911441050987,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
9,URLLC,0.0,0.0,0.0,276.0,0.18098480544217685,0.9999999999999998,0.9499999999999997,decrease_margin_after_safe_window
9,eMBB,0.0,0.0,0.0,63.0,0.9990255913837414,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
9,mMTC,0.0,0.0,0.0,560.0,0.44364905589030906,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
10,URLLC,0.0,0.0,0.0,272.0,0.18378948503401363,0.9499999999999997,0.8999999999999997,decrease_margin_after_safe_window
10,eMBB,0.0,0.0,0.0,47.0,0.9985497945185048,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
