slice_name,avg_bandwidth_usage_mbps_baseline,avg_bandwidth_usage_mbps_ml,avg_bandwidth_usage_mbps_delta,avg_served_bandwidth_baseline,avg_served_bandwidth_ml,avg_served_bandwidth_delta,avg_completion_latency_ms_baseline,avg_completion_latency_ms_ml,avg_completion_latency_ms_delta,avg_first_service_latency_ms_baseline,avg_first_service_latency_ms_ml,avg_first_service_latency_ms_delta,avg_recorded_first_service_latency_ms_baseline,avg_recorded_first_service_latency_ms_ml,avg_recorded_first_service_latency_ms_delta,avg_bandwidth_share_baseline,avg_bandwidth_share_ml,avg_bandwidth_share_delta,zero_bandwidth_window_share_baseline,zero_bandwidth_window_share_ml,zero_bandwidth_window_share_delta,completion_ratio_baseline,completion_ratio_ml,completion_ratio_delta,completion_latency_violation_ratio_baseline,completion_latency_violation_ratio_ml,completion_latency_violation_ratio_delta,first_service_latency_violation_ratio_baseline,first_service_latency_violation_ratio_ml,first_service_latency_violation_ratio_delta,request_latency_violation_event_ratio_baseline,request_latency_violation_event_ratio_ml,request_latency_violation_event_ratio_delta,avg_state_sla_violation_share_baseline,avg_state_sla_violation_share_ml,avg_state_sla_violation_share_delta,avg_sla_safety_margin_baseline,avg_sla_safety_margin_ml,avg_sla_safety_margin_delta,avg_sla_safety_margin_improvement_pct
URLLC,17.848107726,17.868601795,0.020494069000001502,139860.8392036033,139885.53595569864,24.696752095333068,0.06447248513733915,0.05959630942713956,-0.00487617571019959,0.005643197803467381,0.0038793400513329715,-0.0017638577521344096,0.005643197803467381,0.0038793400513329715,-0.0017638577521344096,0.05439351672296815,0.05073618130138545,-0.003657335421582697,0.0,0.0,0.0,0.9995298155701574,0.9994754888913244,-5.4326678832983255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.023,0.0010000000000000009,0.11245871880062364,0.050301289268959694,-0.06215742953166394,-55.27132995518286
eMBB,297.55709203630147,322.0479318308851,24.49083979458362,156195.5239210804,170653.0426315471,14457.518710466713,10.478199394750044,9.554771944134677,-0.9234274506153675,0.23909989993192474,0.20370513200574136,-0.035394767926183374,0.2394590885647719,0.20380703552350313,-0.03565205304126878,0.8992634508100292,0.9061613368975886,0.006897886087559368,0.0005,0.0005,0.0,0.9482142377254038,0.9525923733412264,0.004378135615822565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.11965584916562315,0.054510435598911514,-0.06514541356671164,-54.44398583184997
mMTC,15.338030375,15.3213720125,-0.01665836250000119,80074.59851452569,79943.11498816263,-131.48352636305208,0.28404938721842055,0.2941422190098272,0.010092831791406631,0.18087168034780515,0.18402432073511704,0.003152640387311889,0.18096216142851942,0.18411637892457933,0.0031542174960599023,0.04634303246700268,0.04310248180102589,-0.0032405506659767894,0.0005,0.0005,0.0,0.999008578405794,0.9990116927955274,3.1143897333274495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.1713715399554448,0.1100582095397162,-0.06131333041572859,-35.778012166821604
