slice_name,baseline_state_ratio,ml_state_ratio,ml_action_target_ratio_mean,ml_action_target_ratio_min,ml_action_target_ratio_max,ml_scheduling_weight_mean,ml_admission_guard_factor_mean,target_ratio_delta_vs_baseline_state
URLLC,0.18285714285714286,0.19996571428571427,0.19999999999999998,0.1999999999999999,0.2,2.7923535690644243,1.0853110671065866,0.017142857142857126
eMBB,0.6371428571428571,0.687483356707817,0.6875848225250158,0.6638974333295963,0.7000000000000001,1.3405681398458864,1.043745128889413,0.05044196538215873
mMTC,0.18,0.11255092900646879,0.11241517747498408,0.1,0.1361025666704037,0.9792842821205059,1.009119392405283,-0.06758482252501591
