client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,URLLC,142.75,357.25,571,571,80276773.0,140589.79509632225,571,1.0,34.487564611078724,0.060398536972116855,0.06192607423076926,0,0.0,0.8627434553094985,0.0015109342474772304,0.0015225922656499427,0,0.0
1,eMBB,480.5,19.5,18,1903,297832875.79067326,156507.02879173582,17,0.9444444444444444,193.26922643316013,11.368778025480008,18.123477665559502,0,0.0,4.043336793435347,0.22462982185751926,0.23420555555555572,0,0.0
2,mMTC,173.0,327.0,346,346,26589469.0,76848.17630057804,346,1.0,84.29397233900303,0.24362419751156947,0.2605335931623934,0,0.0,47.49483759438757,0.13726831674678489,0.15619444444444466,0,0.0
3,eMBB,470.0,30.0,19,1860,303319643.1805902,163075.07697881194,18,0.9473684210526315,185.21747361985535,10.28985964554752,17.219637644761818,0,0.0,4.192297218883715,0.2206472220465113,0.2298865525950134,0,0.0
4,mMTC,172.5,327.5,345,345,27274922.0,79057.74492753623,345,1.0,81.68115174458899,0.2367569615785188,0.2516477306899436,0,0.0,45.6146323904009,0.13221632576927797,0.14778292959001368,0,0.0
5,URLLC,87.75,412.25,351,351,49916091.0,142211.08547008547,351,1.0,20.957516775417723,0.059708025001190095,0.06070501505893965,0,0.0,0.5283944945844008,0.0015053974204683783,0.0015147028643779704,0,0.0
6,eMBB,481.0,19.0,19,1904,301273919.0739097,158232.10035394417,18,0.9473684210526315,181.6733796321388,10.092965535118822,17.222602334096397,0,0.0,4.253703669661862,0.22387914050851904,0.23133700299519214,0,0.0
7,mMTC,159.5,340.5,319,319,25175598.0,78920.36990595612,319,1.0,75.96554559500098,0.23813650656740118,0.25365049426823194,0,0.0,42.466646026454015,0.13312428221458938,0.14792180332806099,0,0.0
8,eMBB,486.25,13.75,19,1925,298811532.26562077,155226.7700081147,18,0.9473684210526315,192.5542156714679,10.69745642619266,17.324360219508595,0,0.0,4.336245767758623,0.22822346146098016,0.23423623346122496,0,0.0
9,eMBB,492.0,8.0,20,1947,307291511.6534084,157828.20321181737,19,0.95,191.86829748433402,10.098331446543895,18.41569831434141,0,0.0,4.556190278921455,0.22780951394607274,0.2322722222222222,0,0.0
10,eMBB,471.5,28.5,23,1862,299989534.69753045,161111.45794711626,22,0.9565217391304348,183.84698488885377,8.356681131311534,16.41668747250494,0,0.0,5.154126376614259,0.2240924511571417,0.230854193914945,0,0.0
11,eMBB,491.5,8.5,17,1948,296381885.97809917,152146.75871565664,16,0.9411764705882353,188.87585862259527,11.804741163912205,18.622896741433784,0,0.0,3.943834304180356,0.23199025318707975,0.2361691353980808,0,0.0
12,eMBB,476.75,23.25,22,1885,332714293.9999998,176506.25676392563,22,1.0,193.5297787558291,8.79680812526496,16.931275675189102,0,0.0,5.213227957695916,0.2369649071679962,0.24049391684444446,0,0.0
13,eMBB,487.5,12.5,21,1928,303519487.6982275,157427.1201754292,20,0.9523809523809523,191.5840575834985,9.579202879174925,16.417549576625067,0,0.0,4.684013223306732,0.223048248728892,0.23185018626289455,0,0.0
14,eMBB,463.0,37.0,16,1835,281162032.1601256,153221.81589107664,15,0.9375,184.37990305821367,12.291993537214244,18.426372513029264,0,0.0,3.639610232722811,0.2274756395451757,0.2371342793974661,0,0.0
15,eMBB,479.5,20.5,18,1899,294919436.3849227,155302.49414687871,17,0.9444444444444444,188.37399460707277,11.080823212180752,18.322422722871398,0,0.0,4.151318725518559,0.2306288180843644,0.23523310429193187,0,0.0
