base_station_id,slice_name,avg_bandwidth_usage_mbps_baseline,avg_bandwidth_usage_mbps_ml,avg_bandwidth_usage_mbps_delta,avg_bandwidth_usage_mbps_delta_pct,avg_slice_capacity_mbps_baseline,avg_slice_capacity_mbps_ml,avg_slice_capacity_mbps_delta,avg_slice_capacity_mbps_delta_pct,avg_slice_load_ratio_baseline,avg_slice_load_ratio_ml,avg_slice_load_ratio_delta,avg_slice_load_ratio_delta_pct,avg_remaining_capacity_ratio_baseline,avg_remaining_capacity_ratio_ml,avg_remaining_capacity_ratio_delta,avg_remaining_capacity_ratio_delta_pct,avg_request_count_per_window_baseline,avg_request_count_per_window_ml,avg_request_count_per_window_delta,avg_request_count_per_window_delta_pct,total_request_count_baseline,total_request_count_ml,total_request_count_delta,total_request_count_delta_pct,avg_requested_usage_mbps_per_window_baseline,avg_requested_usage_mbps_per_window_ml,avg_requested_usage_mbps_per_window_delta,avg_requested_usage_mbps_per_window_delta_pct,avg_clients_seen_per_window_baseline,avg_clients_seen_per_window_ml,avg_clients_seen_per_window_delta,avg_clients_seen_per_window_delta_pct,avg_state_sla_violation_share_baseline,avg_state_sla_violation_share_ml,avg_state_sla_violation_share_delta,avg_state_sla_violation_share_delta_pct,avg_sla_safety_margin_baseline,avg_sla_safety_margin_ml,avg_sla_safety_margin_delta,avg_sla_safety_margin_delta_pct,avg_sla_breach_count_per_window_baseline,avg_sla_breach_count_per_window_ml,avg_sla_breach_count_per_window_delta,avg_sla_breach_count_per_window_delta_pct
BS_0,URLLC,3.9647421069999997,3.9135514525,-0.0511906544999996,-1.2911471444667058,84.0,84.0,0.0,0.0,0.04719931079761905,0.04658989824404761,-0.0006094125535714354,-1.2911471444667302,0.9528006892023809,0.9534101017559524,0.0006094125535714978,0.06396012938253183,11.613,11.4425,-0.17049999999999876,-1.4681822095926873,23226.0,22885.0,-341.0,-1.468182209592698,3.9647421069999997,3.9135514525,-0.0511906544999996,-1.2911471444667058,115.1885,113.989,-1.1995000000000005,-1.0413365917604624,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_0,eMBB,259.5582184007274,292.37916919314017,32.82095079241276,12.644928368918402,260.4,293.90165863658154,33.50165863658157,12.8654603059069,0.9967673517693065,0.9947631283613435,-0.002004223407963024,-0.20107233693052226,0.0032326482306934885,0.005236871638656433,0.0020042234079629445,61.99942786639008,3.3025,3.729,0.4264999999999999,12.914458743376226,6605.0,7458.0,853.0,12.914458743376231,274.67289504250004,308.721953955,34.04905891249996,12.396220932987056,625.336,624.5195,-0.8165000000000191,-0.13056980567247353,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_0,mMTC,6.6438395990000005,6.6651561054999995,0.021316506499998944,0.320846194167713,75.6,42.09834136341849,-33.5016586365815,-44.314363275901464,0.08788147617724867,0.15848090809367607,0.0705994319164274,80.33482707326739,0.9121185238227513,0.8415190919063239,-0.07059943191642737,-7.740159866564304,29.59,29.624,0.03399999999999892,0.11490368367691423,59180.0,59248.0,68.0,0.11490368367691789,6.64553933,6.6688280415,0.023288711500000225,0.35044125605980314,330.6035,331.0075,0.40399999999999636,0.1222007631498143,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_1,URLLC,4.2726369984999995,4.2781926210000005,0.005555622500001078,0.13002795467884348,63.0,69.986,6.986000000000004,11.088888888888896,0.0678196348968254,0.061130161506349194,-0.006689473390476201,-9.86362341916608,0.9321803651031746,0.9388698384936508,0.006689473390476208,0.7176157791883775,12.5535,12.563,0.009500000000000952,0.0756761062651926,25107.0,25126.0,19.0,0.075676106265185,4.2726369984999995,4.2781926210000005,0.005555622500001078,0.13002795467884348,128.219,128.483,0.26400000000001,0.20589772186650185,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_1,eMBB,223.38188739919644,243.29457939994097,19.912692000744528,8.914192745251269,224.0,244.90014506165116,20.90014506165116,9.330421902522838,0.9972405687464126,0.9934025301644781,-0.003838038581934544,-0.38486586910109105,0.002759431253587285,0.006597469835521904,0.003838038581934619,139.0880304390673,2.916,3.1585,0.24250000000000016,8.316186556927303,5832.0,6317.0,485.0,8.316186556927297,240.32667201249998,259.916101201,19.58942918850002,8.151167335884018,654.9865,653.957,-1.0294999999999845,-0.15717881208238407,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_1,mMTC,5.8614683555,5.8441022935,-0.017366061999999793,-0.29627494250147535,63.0,35.113854938348865,-27.886145061651135,-44.263722320081165,0.09303918024603175,0.16657871726282972,0.07353953701679797,79.04147136972924,0.9069608197539683,0.8334212827371703,-0.07353953701679794,-8.108347727385517,26.1055,25.925,-0.18049999999999855,-0.6914251786022048,52211.0,51850.0,-361.0,-0.6914251786022103,5.8644375425,5.8466981675000005,-0.01773937499999967,-0.3024906458878817,288.161,288.8355,0.6745000000000232,0.23407053695677876,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_2,URLLC,4.265570019,4.233490547000001,-0.0320794719999995,-0.7520559235250827,63.0,69.986,6.986000000000004,11.088888888888896,0.06770746061904763,0.06049155323095237,-0.007215907388095258,-10.657477510041575,0.9322925393809524,0.9395084467690477,0.0072159073880952995,0.7739960455852949,12.517,12.454,-0.06299999999999883,-0.5033154909323228,25034.0,24908.0,-126.0,-0.5033154909323321,4.265570019,4.233490547000001,-0.0320794719999995,-0.7520559235250827,124.8845,124.9615,0.07699999999999818,0.06165697104124065,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_2,eMBB,223.3216867289919,243.01664899054177,19.694962261549875,8.819099725612563,224.0,244.71998786365398,20.719987863653984,9.249994581988386,0.9969718157544281,0.9929976187015003,-0.003974197052927786,-0.3986268207512399,0.003028184245572006,0.00700238129849972,0.003974197052927714,131.2402658041374,2.8735,3.079,0.20550000000000024,7.151557334261362,5747.0,6158.0,411.0,7.151557334261353,238.7612250715,259.088089049,20.32686397750001,8.513469459462222,599.458,599.625,0.16700000000003,0.027858498843960713,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_2,mMTC,6.9004451294999996,6.961686354,0.06124122450000069,0.8874967244966439,63.0,35.29401213634601,-27.705987863653988,-43.97775851373649,0.10953087507142857,0.19741780540499596,0.08788693033356738,80.2394121988467,0.8904691249285714,0.802582194595004,-0.08788693033356743,-9.869733590214846,30.7165,31.0295,0.31299999999999883,1.0189963049175486,61433.0,62059.0,626.0,1.0189963049175526,6.904322958,6.965092779,0.06076982100000006,0.8801706028190124,346.089,346.586,0.4970000000000141,0.1436046797211163,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_3,URLLC,3.9251687765,3.9300716230000003,0.00490284650000028,0.12490791553610738,63.0,69.986,6.986000000000004,11.088888888888896,0.06230426629365079,0.056158798000793646,-0.0061454682928571425,-9.863639616414849,0.9376957337063492,0.9438412019992064,0.006145468292857226,0.6553797859958861,11.586,11.5435,-0.042500000000000426,-0.3668220265838117,23172.0,23087.0,-85.0,-0.366822026583808,3.9251687765,3.9300716230000003,0.00490284650000028,0.12490791553610738,117.025,117.4215,0.396499999999989,0.33881649220251137,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_3,eMBB,223.36056970341102,243.1832937793779,19.822724075966875,8.874764289099211,224.0,244.79123076564113,20.79123076564113,9.281799448946934,0.9971454004616562,0.9933887785622166,-0.003756621899439594,-0.376737624994345,0.0028545995383437487,0.0066112214377833265,0.003756621899439578,131.59891077468563,2.896,3.1655,0.2695000000000003,9.305939226519348,5792.0,6331.0,539.0,9.305939226519337,238.21537280750002,258.886279558,20.670906750499995,8.677402514741983,623.0915,622.9845,-0.1069999999999709,-0.01717243775592684,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_3,mMTC,6.737280742499999,6.731894636,-0.005386106499999599,-0.07994481313541017,63.0,35.222769234358914,-27.777230765641086,-44.090842485144584,0.10694096416666667,0.1912577704827797,0.08431680631611303,78.84425484018074,0.8930590358333333,0.8087422295172203,-0.08431680631611305,-9.441347428665244,29.955,29.8935,-0.06149999999999878,-0.2053079619429103,59910.0,59787.0,-123.0,-0.20530796194291437,6.739837026,6.7346760465,-0.005160979500000273,-0.07657424771683602,330.854,330.4175,-0.4364999999999668,-0.1319313050469291,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_4,URLLC,3.9608163385,3.9777240755,0.016907736999999923,0.42687505693341615,63.0,69.986,6.986000000000004,11.088888888888896,0.06287010061111112,0.056839648307142845,-0.006030452303968273,-9.591924055076989,0.9371298993888889,0.9431603516928572,0.006030452303968259,0.6435022837176333,11.722,11.753,0.031000000000000583,0.26445998976284407,23444.0,23506.0,62.0,0.2644599897628391,3.9608163385,3.9777240755,0.016907736999999923,0.42687505693341615,115.7125,116.0,0.2874999999999943,0.2484606243923468,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_4,eMBB,223.35135103124506,243.47277058268645,20.12141955144139,9.008864042477436,224.0,244.86069128534515,20.860691285345155,9.312808609529087,0.9971042456752013,0.9942899767399004,-0.002814268935300901,-0.2822442034027429,0.0028957543247988076,0.005710023260099609,0.0028142689353008016,97.18603927135057,2.9,3.1875,0.2875000000000001,9.91379310344828,5800.0,6375.0,575.0,9.913793103448276,238.3753293895,260.0830050105,21.70767562100002,9.106511012106527,638.421,638.695,0.2740000000000009,0.04291838770967761,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_4,mMTC,6.409316364,6.3099366665000005,-0.09937969749999986,-1.5505506649382779,63.0,35.15330871465488,-27.846691285345123,-44.20109727832559,0.10173518038095239,0.179650855888569,0.0779156755076166,76.58675712360024,0.8982648196190477,0.820349144111431,-0.07791567550761669,-8.674020601258832,28.5655,28.0995,-0.4660000000000011,-1.6313385027393223,57131.0,56199.0,-932.0,-1.6313385027393186,6.411997643,6.313235562,-0.09876208100000028,-1.5402700764841855,317.277,317.8835,0.6065000000000396,0.19115788412019769,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_5,URLLC,4.300502079,4.2939434655,-0.006558613500000199,-0.1525080881143366,63.0,69.986,6.986000000000004,11.088888888888896,0.06826193776190476,0.06135450485396825,-0.006907432907936509,-10.119010878403998,0.9317380622380953,0.9386454951460318,0.006907432907936495,0.7413492254834361,12.6365,12.6025,-0.034000000000000696,-0.26906184465635813,25273.0,25205.0,-68.0,-0.26906184465635263,4.300502079,4.2939434655,-0.006558613500000199,-0.1525080881143366,124.6475,124.5035,-0.14399999999999125,-0.11552578270722738,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_5,eMBB,223.31037134283534,243.23304604987328,19.92267470703794,8.921517879907077,224.0,244.74599809607975,20.745998096079745,9.261606292892743,0.9969213006376578,0.993775526225011,-0.003145774412646851,-0.3155489215281817,0.0030786993623421843,0.006224473774989008,0.003145774412646824,102.1786813979008,2.89,3.133,0.24299999999999988,8.408304498269892,5780.0,6266.0,486.0,8.408304498269896,238.467341815,258.0314685725,19.56412675749999,8.204111560348418,607.4575,608.4155,0.95799999999997,0.15770650621647933,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_5,mMTC,6.892453589,6.855705626,-0.03674796299999983,-0.5331622843082713,63.0,35.26800190392027,-27.731998096079728,-44.01904459695195,0.10940402522222221,0.194532107327859,0.08512808210563678,77.81074044828244,0.8905959747777777,0.805467892672141,-0.08512808210563672,-9.55855230839977,30.6725,30.5005,-0.1720000000000006,-0.5607628983617267,61345.0,61001.0,-344.0,-0.5607628983617247,6.894848801,6.858600662,-0.03624813900000046,-0.5257278302425309,338.845,337.1585,-1.6865000000000236,-0.49772019655005195,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
BS_6,URLLC,4.6824435115,4.686991009,0.004547497499999942,0.09711804293701284,63.0,69.986,6.986000000000004,11.088888888888896,0.07432450018253968,0.06697559649603174,-0.007348903686507938,-9.887592474162837,0.9256754998174602,0.9330244035039683,0.00734890368650809,0.7938963154968741,13.7025,13.788,0.08549999999999969,0.623973727422001,27405.0,27576.0,171.0,0.6239737274220033,4.6824435115,4.686991009,0.004547497499999942,0.09711804293701284,134.056,134.0775,0.02149999999997476,0.016038073640847677,0.0085,0.009,0.0004999999999999987,5.882352941176455,0.15511585185185175,0.1494708148148147,-0.0056450370370370595,-3.639239297366286,0.0085,0.009,0.0004999999999999987,5.882352941176455
