effective_time,slice_name,base_station_id,observed_demand_ratio,forecast_demand_ratio,forecast_upper_demand_ratio,forecast_error_std,safety_margin,forecast_reason
4,URLLC,BS_0,0.027947275,0.02888031151666667,0.03516511653630928,0.0052373375163688425,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_1,0.03865043076923077,0.04163635867820513,0.05333652250386685,0.009750136521384768,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_2,0.03520106153846154,0.034946757852564105,0.05268339134655357,0.014780527911657885,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_3,0.014844753846153847,0.014763455895512825,0.025601094224004438,0.009031365273743012,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_4,0.024295630769230768,0.024580971603205132,0.025699397786914678,0.0009320218197579538,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_5,0.051769246153846156,0.047682386075,0.059828672430332734,0.01012190529611061,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_6,0.0210902,0.024142204898717955,0.044029830946405925,0.016573021706406642,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,eMBB,BS_0,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_1,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_2,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_3,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_4,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_5,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_6,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_0,0.041015975,0.04214467111354168,0.04555606465483146,0.004013404166223275,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_1,0.049086107692307694,0.04923257219230769,0.05156372205370657,0.0027425292487045618,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_2,0.03659850769230769,0.036372837717948726,0.040719355187394224,0.005113549964053527,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_3,0.0533479076923077,0.05352737334615385,0.05638377427668186,0.003360471682974132,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_4,0.03781646153846154,0.037136941038461546,0.04670897721088066,0.01126121902637543,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_5,0.03333766153846154,0.03252721347435897,0.03605408253704613,0.00414925772080843,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_6,0.040101938461538464,0.039715140935897446,0.0458714654943229,0.007242734774618183,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
5,URLLC,BS_0,0.041494787500000005,0.0372390496675,0.04821774861558298,0.00954669473746346,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_1,0.04999727692307693,0.04832287829865385,0.05942100991285049,0.009650549229736212,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_2,0.0310588,0.03155165348557693,0.04544435050742243,0.012080606105952608,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_3,0.01580543076923077,0.014527967152788465,0.02361604740594727,0.007902678481007655,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_4,0.051101061538461535,0.04133757079201924,0.062170629838183555,0.01811570351840375,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_5,0.028606646153846157,0.03491989311048077,0.055234030326433384,0.01766446714430662,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,URLLC,BS_6,0.023557569230769234,0.023590729360961543,0.03966349204419467,0.013976315376724464,1.15,"window=5, horizon=1, alpha=0.450, margin=1.150"
5,eMBB,BS_0,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_1,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_2,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_3,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_4,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_5,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,eMBB,BS_6,2.0,2.0,2.0,0.0,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_0,0.0361615375,0.03911704494578126,0.04365046028259871,0.005666769171021813,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_1,0.03832469230769231,0.04195035239807693,0.047203187234395115,0.00656604354539773,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_2,0.03532346153846154,0.03496802510384616,0.03838440656823923,0.004270476830491337,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_3,0.04258661538461538,0.046301743032692314,0.051836233843817865,0.0069181135139069405,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_4,0.03781646153846154,0.036181445263461544,0.043957759641742984,0.009720392972851802,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_5,0.03333766153846154,0.03274526382115384,0.035471371786333535,0.0034076349564746184,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
5,mMTC,BS_6,0.0374406,0.037189943924999996,0.04195980035768214,0.005962320540852677,0.7999999999999999,"window=5, horizon=1, alpha=0.450, margin=0.800"
6,URLLC,BS_0,0.0412353875,0.039171627942125004,0.048279473052960487,0.008279859191668622,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_1,0.03149061538461539,0.037838138256567316,0.051915438430524055,0.012797545612687944,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_2,0.0563708,0.046951942493990394,0.06514181106020013,0.01653624415109976,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_3,0.03162055384615385,0.024557185587879813,0.03660362768650811,0.010951310998752994,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_4,0.07238795384615385,0.05948158701253366,0.07975606219741878,0.018431341077168293,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_5,0.042296569230769236,0.0410411944799952,0.059120160066685475,0.016435423260627524,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,URLLC,BS_6,0.024890923076923078,0.023748043071605773,0.03721499598144532,0.012242684463490501,1.0999999999999999,"window=6, horizon=1, alpha=0.450, margin=1.100"
6,eMBB,BS_0,1.5044292875,1.6778790368750003,1.844098506996201,0.22162596016160094,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_1,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_2,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_3,1.180059046153846,1.46703838,1.7420549365504026,0.3666887420672036,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_4,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_5,0.976353523076923,1.3346297900000001,1.6779712560992255,0.4577886214656339,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,eMBB,BS_6,2.0,2.0,2.0,0.0,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_0,0.0370559,0.038888493626429696,0.04259060221307165,0.004936144782189273,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_1,0.03832469230769231,0.03994310439586539,0.04423755879835083,0.005725939203313929,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
6,mMTC,BS_2,0.03532346153846154,0.03447281380711539,0.037382511316736804,0.0038795966794952165,0.7499999999999999,"window=6, horizon=1, alpha=0.450, margin=0.750"
