slice_name,avg_bandwidth_usage_mbps_baseline,avg_bandwidth_usage_mbps_ml,avg_bandwidth_usage_mbps_delta,avg_served_bandwidth_baseline,avg_served_bandwidth_ml,avg_served_bandwidth_delta,avg_completion_latency_ms_baseline,avg_completion_latency_ms_ml,avg_completion_latency_ms_delta,avg_first_service_latency_ms_baseline,avg_first_service_latency_ms_ml,avg_first_service_latency_ms_delta,avg_recorded_first_service_latency_ms_baseline,avg_recorded_first_service_latency_ms_ml,avg_recorded_first_service_latency_ms_delta,avg_bandwidth_share_baseline,avg_bandwidth_share_ml,avg_bandwidth_share_delta,zero_bandwidth_window_share_baseline,zero_bandwidth_window_share_ml,zero_bandwidth_window_share_delta,completion_ratio_baseline,completion_ratio_ml,completion_ratio_delta,completion_latency_violation_ratio_baseline,completion_latency_violation_ratio_ml,completion_latency_violation_ratio_delta,first_service_latency_violation_ratio_baseline,first_service_latency_violation_ratio_ml,first_service_latency_violation_ratio_delta,request_latency_violation_event_ratio_baseline,request_latency_violation_event_ratio_ml,request_latency_violation_event_ratio_delta,avg_state_sla_violation_share_baseline,avg_state_sla_violation_share_ml,avg_state_sla_violation_share_delta,avg_sla_safety_margin_baseline,avg_sla_safety_margin_ml,avg_sla_safety_margin_delta,avg_sla_safety_margin_improvement_pct
URLLC,15.693051851,15.7251600685,0.03210821749999937,140089.3950773326,139948.24943463085,-141.14564270174014,0.06407016486452505,0.05932432864611073,-0.004745836218414318,0.005344077789308632,0.003671617955727213,-0.0016724598335814194,0.005344077789308632,0.003671617955727213,-0.0016724598335814194,0.04801171846467546,0.044905645499132965,-0.0031060729655424946,0.0,0.0,0.0,0.9994197283435923,0.999568369013345,0.00014864066975273094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.017,-0.002999999999999999,0.11630683553699851,0.05546062243378925,-0.060846213103209264,-52.31525113917608
eMBB,297.54205143288874,321.2640328684782,23.72198143558944,157817.02223019215,171936.30444603795,14119.2822158458,10.35582110347793,9.572194559502748,-0.783626543975183,0.23789808790570027,0.20225818927530267,-0.0356398986303976,0.23837483758086198,0.20276510203037862,-0.03560973555048336,0.9015882757751057,0.9079653896836448,0.006377113908539123,0.0005,0.0005,0.0,0.9486567003945355,0.9521734800577603,0.003516779663224723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.1219635769020001,0.058676652466921976,-0.06328692443507813,-51.89001999009122
mMTC,16.636914693999998,16.6787086285,0.041793934500002905,79968.1251217313,79977.84296467947,9.717842948171892,0.2893689057077253,0.2995692051655141,0.01020029945778883,0.18560652269617325,0.1886853387681008,0.0030788160719275592,0.18569937238236442,0.18877972863241702,0.003080356250052596,0.050400005760218844,0.04712896481722213,-0.0032710409429967113,0.0005,0.0005,0.0,0.9989695030554595,0.998933551895282,-3.595116017751643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.17354343185547713,0.11397926768128597,-0.059564164174191164,-34.32233852779562
