effective_time,slice_name,observed_sla_violation_share,observed_latency_violation_ratio,observed_near_breach_share,observed_request_count,observed_avg_load,safety_margin_before,safety_margin_after,feedback_reason
4,URLLC,0.0,0.0,0.0,264.0,0.19363754705215422,1.25,1.2,decrease_margin_after_safe_window
4,eMBB,0.0,0.0,0.0,412.0,0.9976678082187168,0.9,0.85,decrease_margin_after_safe_window
4,mMTC,0.0,0.0,0.0,551.0,0.2953639992441421,0.9,0.85,decrease_margin_after_safe_window
5,URLLC,0.0,0.0,0.0,297.0,0.19930583333333332,1.2,1.15,decrease_margin_after_safe_window
5,eMBB,0.0,0.0,0.0,281.0,0.9988229542407734,0.85,0.7999999999999999,decrease_margin_after_safe_window
5,mMTC,0.0,0.0,0.0,582.0,0.37723491476541016,0.85,0.7999999999999999,decrease_margin_after_safe_window
6,URLLC,0.0,0.0,0.0,256.0,0.17472755544217686,1.15,1.0999999999999999,decrease_margin_after_safe_window
6,eMBB,0.0,0.0,0.0,196.0,0.9986743259500965,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
6,mMTC,0.0,0.0,0.0,543.0,0.45516149176220705,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
7,URLLC,0.0,0.0,0.0,273.0,0.18494637482993198,1.0999999999999999,1.0499999999999998,decrease_margin_after_safe_window
7,eMBB,0.0,0.0,0.0,138.0,0.9984826711527651,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
7,mMTC,0.0,0.0,0.0,609.0,0.4535135956077907,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
8,URLLC,0.0,0.0,0.0,275.0,0.18734312959183672,1.0499999999999998,0.9999999999999998,decrease_margin_after_safe_window
8,eMBB,0.0,0.0,0.0,92.0,0.9995214030004338,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
8,mMTC,0.0,0.0,0.0,535.0,0.5079264235301969,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
9,URLLC,0.0,0.0,0.0,267.0,0.18011533945578231,0.9999999999999998,0.9499999999999997,decrease_margin_after_safe_window
9,eMBB,0.0,0.0,0.0,79.0,0.9992905534569146,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
9,mMTC,0.0,0.0,0.0,546.0,0.46759640984370515,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
