client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,URLLC,199.75,300.25,799,799,111183636.0,139153.48685857322,799,1.0,49.029699108285854,0.061363828671196316,0.06370861769230773,0,0.0,1.2046498632858633,0.0015076969502951982,0.0015156424644884486,0,0.0
1,eMBB,491.25,8.75,20,1944,289164151.6230922,148746.9915756647,19,0.95,197.12196560044072,10.374840294760038,19.23211921718764,0,0.0,4.616621972346159,0.23083109861730794,0.24051788816319902,0,0.0
2,mMTC,262.0,238.0,524,524,42196885.0,80528.40648854962,524,1.0,140.15174028887947,0.2674651532230524,0.2908625637606843,0,0.0,81.42942085640072,0.15539965812290216,0.18027777777777834,0,0.0
3,eMBB,496.25,3.75,19,1965,294816752.85494626,150033.9709185477,18,0.9473684210526315,188.86115916596688,10.492286620331493,19.527877479498304,0,0.0,4.3469455792152125,0.2287866094323796,0.2375888888888889,0,0.0
4,eMBB,493.25,6.75,21,1951,384076595.05683446,196861.4018743385,20,0.9523809523809523,193.96662396776222,9.69833119838811,14.711259130243961,0,0.0,4.658003380463644,0.22180968478398302,0.22602098102879925,0,0.0
5,eMBB,494.0,6.0,19,1956,311496855.44506687,159251.971086435,18,0.9473684210526315,196.21425781900012,10.900792101055563,16.919779566751306,0,0.0,4.290920836192837,0.2258379387469914,0.23033888888888895,0,0.0
6,eMBB,495.5,4.5,16,1965,291415985.53164744,148303.3005250114,15,0.9375,185.70485942762838,12.380323961841892,20.03075424653551,0,0.0,3.7690051346978124,0.23556282091861327,0.23955327840332313,0,0.0
7,mMTC,292.0,208.0,584,583,49175998.0,84349.91080617496,583,0.9982876712328768,153.36461851604616,0.263061095224779,0.2816483835897438,0,0.0,88.77658778663303,0.15201470511409765,0.17177777777777792,0,0.0
8,URLLC,169.5,330.5,678,678,93810424.0,138363.45722713866,678,1.0,41.278698395116294,0.06088303598099749,0.06316180309130034,0,0.0,1.0279821697316298,0.0015161978904596309,0.0015395876288659793,0,0.0
9,mMTC,236.0,264.0,472,471,37841622.0,80343.14649681529,471,0.9978813559322034,125.88496736831988,0.26727169292636915,0.28595448068376095,0,0.0,73.26059909337961,0.15521313367241443,0.17744444444444463,0,0.0
10,URLLC,187.5,312.5,750,749,104779170.0,139892.08277703603,749,0.9986666666666667,46.19498711633558,0.06167555022207688,0.06359638287469009,0,0.0,1.1435434333542236,0.0015247245778056316,0.0015307634387583691,0,0.0
11,mMTC,280.5,219.5,561,561,45874861.0,81773.37076648841,561,1.0,148.28242545208712,0.26431804893420163,0.28372555008919026,0,0.0,86.9631251943093,0.15501448341231605,0.1762139188823379,0,0.0
12,mMTC,277.0,223.0,554,554,44918360.0,81080.07220216606,554,1.0,148.8159063497656,0.26862076958441444,0.29107879745482756,0,0.0,86.50720790668846,0.156150194777416,0.17612748359661623,0,0.0
13,eMBB,491.0,9.0,17,1946,288449991.66458094,148227.12829629032,16,0.9411764705882353,187.24148909356197,11.702593068347623,19.93012770808027,0,0.0,3.9146875837517863,0.2302757402206933,0.24006201418136702,0,0.0
14,eMBB,497.25,2.75,17,1971,302718687.9293357,153586.34598139813,16,0.9411764705882353,194.46940459902422,12.154337787439013,18.724492408723478,0,0.0,3.9362516844354185,0.2315442167314952,0.23565555555555562,0,0.0
15,eMBB,493.5,6.5,19,1954,289987527.6230919,148407.12774979114,18,0.9473684210526315,197.9037181647471,10.994651009152616,19.43016402027293,0,0.0,4.3923362915496655,0.23117559429208767,0.2400359868991632,0,0.0
16,mMTC,249.0,251.0,498,498,40706546.0,81740.05220883535,498,1.0,133.3999422695199,0.26787137001911626,0.2927301209914531,0,0.0,77.6961979902036,0.15601646182771808,0.181694444444445,0,0.0
17,URLLC,149.5,350.5,598,598,81241568.0,135855.46488294314,598,1.0,36.89681793630253,0.06170036444197748,0.06365953484612796,0,0.0,0.9689325439948466,0.0016202885351084392,0.0017767876608207039,0,0.0
18,mMTC,259.75,240.25,520,519,41100470.0,79191.6570327553,519,0.9980769230769231,137.57430612020826,0.2650757343356614,0.2836328850602789,0,0.0,80.96172442631926,0.1556956238967678,0.17910500522566647,0,0.0
19,eMBB,487.75,12.25,24,1926,304587521.96871334,158145.13082487712,23,0.9583333333333334,193.40393123187116,8.408866575298745,17.12080869902119,0,0.0,5.4236214465373624,0.22598422693905676,0.2303702852696666,0,0.0
20,eMBB,496.5,3.5,15,1970,292288620.8793398,148369.8583143857,14,0.9333333333333333,192.14226762492066,13.724447687494333,19.930472084131328,0,0.0,3.498819447413717,0.23325462982758113,0.24009506384218662,0,0.0
21,mMTC,229.75,270.25,460,459,34917192.0,76072.3137254902,459,0.9978260869565218,120.99302793453698,0.26360136804910017,0.28192851278632486,0,0.0,69.96612986034886,0.15210028230510622,0.1774741650940171,0,0.0
22,mMTC,297.0,203.0,594,594,46925182.0,78998.6228956229,594,1.0,157.52989589908725,0.26520184494795834,0.28961779620883377,0,0.0,91.16226984199314,0.1534718347508302,0.17762582287550044,0,0.0
23,URLLC,159.0,341.0,636,635,88765214.0,139787.73858267718,635,0.9984276729559748,39.20605253050734,0.06174181500867298,0.0639578736323789,0,0.0,0.9577406664766125,0.0015058815510638562,0.0015377969240850677,0,0.0
24,eMBB,489.75,10.25,22,1937,289776599.9999997,149600.72276716557,22,1.0,198.6602527915675,9.030011490525796,17.428572140116575,0,0.0,5.1453259424551065,0.23387845192977758,0.237651977850118,0,0.0
25,mMTC,235.0,265.0,470,470,37320646.0,79405.62978723404,470,1.0,124.76582745411592,0.2654592073491828,0.2847841851893729,0,0.0,73.50143380078265,0.15638602936336735,0.17765050963381726,0,0.0
26,eMBB,495.75,4.25,23,1959,309557947.6349778,158018.3499923317,22,0.9565217391304348,194.21468020018034,8.827940009099107,17.51893356762679,0,0.0,5.131643182067424,0.2231149209594532,0.23088534995295457,0,0.0
27,eMBB,491.75,8.25,20,1946,286113144.6112304,147026.28191738456,19,0.95,197.7381945856631,10.407273399245426,17.53001952564733,0,0.0,4.638899042675169,0.23194495213375843,0.24061244828358966,0,0.0
28,URLLC,187.75,312.25,751,750,102894595.0,137192.79333333333,750,0.9986684420772304,46.07237610992473,0.06142983481323298,0.06385483029353897,0,0.0,1.2202071176245615,0.0016247764548928915,0.0017922199673049701,0,0.0
29,eMBB,494.0,6.0,18,1957,291437743.2195924,148920.6659272317,17,0.9444444444444444,185.0122710670999,10.883074768652936,18.9277759250918,0,0.0,4.194142851529803,0.2330079361961002,0.23958017199584095,0,0.0
30,eMBB,490.75,9.25,19,1943,312337681.6635251,160750.22216342003,18,0.9473684210526315,194.06421617547414,10.781345343081897,17.619097784165277,0,0.0,4.242504978762396,0.22328973572433664,0.22888888888888897,0,0.0
31,eMBB,491.0,9.0,16,1947,294160176.161782,151083.80901991887,15,0.9375,190.48213631268024,12.698809087512016,19.324825884949224,0,0.0,3.645858125111209,0.22786613281945056,0.23864242807663694,0,0.0
32,mMTC,295.0,205.0,590,589,45884966.0,77903.16808149406,589,0.9983050847457627,156.18051860074206,0.2651621707992225,0.2843591864491678,0,0.0,92.1115530381765,0.15612127633589237,0.17768946922694553,0,0.0
33,mMTC,281.25,218.75,563,562,45336904.0,80670.64768683274,562,0.9982238010657194,151.3357885783045,0.26928076259484784,0.287680702327937,0,0.0,87.98506168975743,0.15627897280596345,0.1791443785672533,0,0.0
34,eMBB,493.0,7.0,17,1954,289059313.6732884,147932.09502215375,16,0.9411764705882353,195.40878679317305,12.213049174573316,19.831026037096674,0,0.0,3.9863304449077592,0.23449002617104467,0.24015602995250754,0,0.0
35,eMBB,493.5,6.5,18,1955,299137548.85952485,153011.53394349097,17,0.9444444444444444,194.33884162181624,11.43169656598919,18.024358630936504,0,0.0,4.114536964349442,0.22858538690830235,0.23572849640122753,0,0.0
36,eMBB,490.5,9.5,18,1943,288161210.34217274,148307.3650757451,17,0.9444444444444444,186.9897082258657,10.999394601521512,19.130226358486183,0,0.0,4.272635858387421,0.23736865879930116,0.23960924561663463,0,0.0
37,URLLC,205.25,294.75,821,821,113429014.0,138159.5785627284,821,1.0,50.731997501271834,0.061792932401061915,0.06396833769604192,0,0.0,1.3123135616564168,0.0015984330836253554,0.0017864386696266235,0,0.0
38,eMBB,494.25,5.75,19,1957,293797070.0046436,150126.24936364006,18,0.9473684210526315,191.11806865826495,10.61767048101472,18.126223552350417,0,0.0,4.411130563242346,0.23216476648643927,0.23819252439651073,0,0.0
39,mMTC,271.0,229.0,542,541,43940078.0,81220.10720887246,541,0.9981549815498155,143.6817221584245,0.2655854383704704,0.28607819685603947,0,0.0,84.76092775360371,0.15638547556015445,0.1790671763004839,0,0.0
