effective_time,slice_name,base_station_id,observed_demand_ratio,forecast_demand_ratio,forecast_upper_demand_ratio,forecast_error_std,safety_margin,forecast_reason
4,URLLC,BS_0,0.0253813125,0.025419195548958336,0.029699111057291998,0.003566596256944718,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_1,0.02792092307692308,0.028700361705769232,0.03427576479601881,0.004646169241874645,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_2,0.03618852307692308,0.032862606582051285,0.0430077526641678,0.008454288401763762,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_3,0.03505107692307692,0.03182261239102565,0.04222633728518058,0.008669770745129113,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_4,0.03142453846153846,0.033008830509615394,0.04432729939151429,0.009432057401582409,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_5,0.036789076923076924,0.035727776218589746,0.04720574251483871,0.009564971913540804,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_6,0.023978600000000003,0.02321174226410257,0.02662537763238215,0.0028446961402329813,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,eMBB,BS_0,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_1,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_2,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_3,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_4,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_5,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_6,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_0,0.037644487500000004,0.037296774989583344,0.04283101687389298,0.006510872805070161,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_1,0.05092284615384616,0.05072129719230771,0.05392917919617536,0.003773978828079587,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
