slice_name,baseline_state_ratio,ml_state_ratio,ml_action_target_ratio_mean,ml_action_target_ratio_min,ml_action_target_ratio_max,ml_scheduling_weight_mean,ml_admission_guard_factor_mean,target_ratio_delta_vs_baseline_state
URLLC,0.18285714285714286,0.19996571428571427,0.19999999999999998,0.1999999999999999,0.2,2.7935876737194314,1.0838955763230582,0.017142857142857126
eMBB,0.6371428571428571,0.6863842737457245,0.6864827981385427,0.6629059300398804,0.7000000000000001,1.3428617127754578,1.0426892801098144,0.049339940995685616
mMTC,0.18,0.11365001196856127,0.1135172018614573,0.1,0.1370940699601195,0.9811586041375485,1.0082016457919127,-0.06648279813854269
