client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,eMBB,492.25,7.75,20,1948,315187270.59417135,161800.44691692575,19,0.95,197.3446347004775,10.386559721077765,17.5845681805371,0,0.0,4.011138703592418,0.2005569351796209,0.2058212138664077,0,0.0
1,mMTC,314.5,185.5,629,629,50547230.0,80361.2559618442,629,1.0,173.0312816998086,0.2750894780601091,0.29646377038534416,0,0.0,95.04827340042047,0.15111013259208342,0.18169444444444444,0,0.0
2,eMBB,491.75,8.25,21,1945,332602032.5105572,171003.6156866618,20,0.9523809523809523,185.97305019097956,9.298652509548978,15.875691381860552,0,0.0,4.055348764183906,0.19311184591351932,0.2004734076754497,0,0.0
3,eMBB,492.5,7.5,22,1947,308533867.3983877,158466.2903946521,21,0.9545454545454546,195.77236330238463,9.322493490589745,17.08456442639845,0,0.0,4.374161144629621,0.1988255065740737,0.2076217006057171,0,0.0
4,mMTC,304.5,195.5,609,609,48503286.0,79644.14778325123,609,1.0,166.20206941848429,0.27290980200079523,0.2913154582833631,0,0.0,91.34641320685431,0.1499941103560826,0.1686882225338275,0,0.0
5,eMBB,492.75,7.25,18,1952,319315131.3577342,163583.57139228185,17,0.9444444444444444,190.47980665159264,11.204694508917214,17.68534940531643,0,0.0,3.508957178428264,0.1949420654682369,0.20604467967628343,0,0.0
6,mMTC,237.0,263.0,474,473,37690183.0,79683.2621564482,473,0.9978902953586498,130.3886232139637,0.27566305119231227,0.2935865065446379,0,0.0,73.38501224101613,0.15482070093041378,0.172025238742659,0,0.0
7,eMBB,491.25,8.75,20,1944,313761671.33800423,161400.03669650425,19,0.95,196.47133358817285,10.340596504640677,17.888833210892514,0,0.0,4.036602517327992,0.20183012586639962,0.20863627365686363,0,0.0
8,URLLC,179.0,321.0,716,716,99173211.0,138510.07122905029,716,1.0,41.20279232500063,0.05754579933659306,0.062092463092307704,0,0.0,0.7234468181544885,0.0010104005840146488,0.0015048227076923076,0,0.0
9,eMBB,490.5,9.5,19,1942,334290008.0190714,172136.9763228998,18,0.9473684210526315,191.65050397099492,10.647250220610829,16.67533941289813,0,0.0,3.6914031345343736,0.19428437550180913,0.19966288320034475,0,0.0
10,URLLC,145.25,354.75,581,581,81296062.0,139924.3752151463,581,1.0,33.306758261767214,0.057326606302525326,0.06174223397841826,0,0.0,0.5901594673825863,0.001015765004100837,0.0015519066707259555,0,0.0
11,eMBB,495.5,4.5,19,1962,313064189.37688184,159563.8070218562,18,0.9473684210526315,196.5000315160853,10.916668417560295,18.282213682163373,0,0.0,3.75082450393574,0.1974118159966179,0.20835066286964113,0,0.0
12,eMBB,495.0,5.0,19,1960,319720708.5437142,163122.81048148684,18,0.9473684210526315,187.0328512023657,10.390713955686984,17.878348149523152,0,0.0,3.683660631317882,0.1938768753325201,0.20244749605807708,0,0.0
13,mMTC,289.25,210.75,579,578,45405888.0,78556.89965397924,578,0.998272884283247,159.16791976092628,0.2753770238078309,0.2926035633466054,0,0.0,89.4112231022811,0.15442352867406062,0.17330696323051697,0,0.0
14,eMBB,495.0,5.0,17,1962,320667816.24566704,163439.25394784252,16,0.9411764705882353,195.06838143315125,12.191773839571953,17.88424263023182,0,0.0,3.379318591482616,0.19878344655780092,0.20621993610653394,0,0.0
15,URLLC,222.75,277.25,891,890,121941414.0,137012.82471910113,890,0.9988776655443322,51.231654013435055,0.057563656194870846,0.05866797490628639,0,0.0,0.9486084885971922,0.0010646559916915738,0.0011815885871934988,0,0.0
16,eMBB,487.75,12.25,22,1929,328295180.00000006,170189.3105235874,21,0.9545454545454546,196.51567845067004,9.357889450031907,15.877360543136348,0,0.0,4.020214307368386,0.18273701397129027,0.19961701372508944,0,0.0
17,mMTC,301.0,199.0,602,601,47337493.0,78764.54742096506,601,0.9983388704318937,162.8221106199619,0.27091865327780684,0.29109907166661,0,0.0,89.72613256960298,0.1490467318431943,0.17321524691546314,0,0.0
18,mMTC,324.5,175.5,649,649,51192876.0,78879.62403697996,649,1.0,177.1417581380465,0.27294569820962483,0.29085988980148103,0,0.0,97.46782671467058,0.15018155117822893,0.17314451719697604,0,0.0
19,eMBB,489.75,10.25,20,1938,314738593.1350975,162403.8148271917,19,0.95,194.94934657249783,10.260491924868306,17.883523560762736,0,0.0,4.013218215939862,0.20066091079699308,0.2046306532406403,0,0.0
20,mMTC,237.75,262.25,476,475,37274238.0,78472.08,475,0.9978991596638656,131.23030762225383,0.2762743318363239,0.2950917454435513,0,0.0,73.9288336028949,0.15531267563633383,0.17731465748683745,0,0.0
21,mMTC,305.5,194.5,611,611,49465019.0,80957.47790507365,611,1.0,165.4661485632383,0.2708120271084097,0.2864234822174787,0,0.0,90.83574216685392,0.14866733578863162,0.1720179056432974,0,0.0
22,eMBB,491.75,8.25,22,1944,325631316.76146656,167505.82137935524,21,0.9545454545454546,196.70135104584682,9.366731002183181,15.679644839533081,0,0.0,4.300936978656748,0.19549713539348854,0.20040674153836444,0,0.0
23,eMBB,486.5,13.5,22,1923,327456640.76198286,170284.26456681377,21,0.9545454545454546,186.78708420443655,8.89462305735412,16.276851717446668,0,0.0,4.289189973094158,0.194963180595189,0.1984904387635224,0,0.0
24,eMBB,493.25,6.75,21,1951,309566018.2601405,158670.434782235,20,0.9523809523809523,195.4678761085198,9.77339380542599,17.887554898129725,0,0.0,4.256297159048561,0.20268081709755054,0.20680845273594106,0,0.0
25,eMBB,490.75,9.25,18,1944,308865608.93459505,158881.4860774666,17,0.9444444444444444,186.33757680779053,10.96103392987003,17.581616188059797,0,0.0,3.5675478386166954,0.19819710214537198,0.20687773939707413,0,0.0
