effective_time,slice_name,observed_sla_violation_share,observed_latency_violation_ratio,observed_near_breach_share,observed_request_count,observed_avg_load,safety_margin_before,safety_margin_after,feedback_reason
4,URLLC,0.0,0.0,0.0,295.0,0.22736735770975056,1.25,1.2,decrease_margin_after_safe_window
4,eMBB,0.0,0.0,0.0,443.0,0.9983291145878109,0.9,0.85,decrease_margin_after_safe_window
4,mMTC,0.0,0.0,0.0,567.0,0.27145501889644746,0.9,0.85,decrease_margin_after_safe_window
5,URLLC,0.0,0.0,0.0,295.0,0.1943366275510204,1.2,1.15,decrease_margin_after_safe_window
5,eMBB,0.0,0.0,0.0,258.0,0.9988055755446866,0.85,0.7999999999999999,decrease_margin_after_safe_window
5,mMTC,0.0,0.0,0.0,545.0,0.38710254398184085,0.85,0.7999999999999999,decrease_margin_after_safe_window
6,URLLC,0.0,0.0,0.0,292.0,0.19970180510204086,1.15,1.0999999999999999,decrease_margin_after_safe_window
6,eMBB,0.0,0.0,0.0,189.0,0.9989064354909168,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
6,mMTC,0.0,0.0,0.0,567.0,0.41675587900404876,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
7,URLLC,0.0,0.0,0.0,310.0,0.19897721088435374,1.0999999999999999,1.0499999999999998,decrease_margin_after_safe_window
7,eMBB,0.0,0.0,0.0,140.0,0.9989647483182852,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
7,mMTC,0.0,0.0,0.0,546.0,0.4656101965241195,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
8,URLLC,0.0,0.0,0.0,314.0,0.21199894217687074,1.0499999999999998,0.9999999999999998,decrease_margin_after_safe_window
8,eMBB,0.0,0.0,0.0,92.0,0.9994955254481317,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
8,mMTC,0.0,0.0,0.0,577.0,0.48445548944097155,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
9,URLLC,0.0,0.0,0.0,288.0,0.19332687414965988,0.9999999999999998,0.9499999999999997,decrease_margin_after_safe_window
9,eMBB,0.0,0.0,0.0,58.0,0.9992725610195362,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
9,mMTC,0.0,0.0,0.0,519.0,0.49788467643128664,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
10,URLLC,0.0,0.0,0.0,311.0,0.20906540408163266,0.9499999999999997,0.8999999999999997,decrease_margin_after_safe_window
10,eMBB,0.0,0.0,0.0,41.0,0.9983519824804541,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
10,mMTC,0.0,0.0,0.0,562.0,0.4406898363879006,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
11,URLLC,0.0,0.0,0.0,305.0,0.21201599217687075,0.8999999999999997,0.8499999999999996,decrease_margin_after_safe_window
11,eMBB,0.0,0.0,0.0,27.0,0.9991024385995623,0.5499999999999997,0.4999999999999997,decrease_margin_after_safe_window
11,mMTC,0.0,0.0,0.0,539.0,0.49568551924860615,0.5499999999999997,0.4999999999999997,decrease_margin_after_safe_window
12,URLLC,0.0,0.0,0.0,314.0,0.21458778537414966,0.8499999999999996,0.7999999999999996,decrease_margin_after_safe_window
12,eMBB,0.0,0.0,0.0,25.0,0.9966845527114488,0.4999999999999997,0.45,decrease_margin_after_safe_window
12,mMTC,0.0,0.0,0.0,597.0,0.43580705960316546,0.4999999999999997,0.45,decrease_margin_after_safe_window
13,URLLC,0.0,0.0,0.0,316.0,0.21977886700680277,0.7999999999999996,0.7499999999999996,decrease_margin_after_safe_window
13,eMBB,0.0,0.0,0.0,14.0,0.9951363842410884,0.45,0.45,decrease_margin_after_safe_window
13,mMTC,0.0,0.0,0.0,546.0,0.5188934307843797,0.45,0.45,decrease_margin_after_safe_window
14,URLLC,0.0,0.0,0.0,296.0,0.20553053061224488,0.7499999999999996,0.6999999999999995,decrease_margin_after_safe_window
14,eMBB,0.0,0.0,0.0,7.0,0.9938417834886758,0.45,0.45,decrease_margin_after_safe_window
14,mMTC,0.0,0.0,0.0,542.0,0.43980830010332345,0.45,0.45,decrease_margin_after_safe_window
15,URLLC,0.0,0.0,0.0,297.0,0.19804118911564625,0.6999999999999995,0.6499999999999995,decrease_margin_after_safe_window
15,eMBB,0.0,0.0,0.0,10.0,0.9938187564135459,0.45,0.45,decrease_margin_after_safe_window
15,mMTC,0.0,0.0,0.0,545.0,0.427849153571742,0.45,0.45,decrease_margin_after_safe_window
16,URLLC,0.0,0.0,0.0,307.0,0.2110676156462585,0.6499999999999995,0.5999999999999994,decrease_margin_after_safe_window
16,eMBB,0.0,0.0,0.0,6.0,0.9935042827349204,0.45,0.45,decrease_margin_after_safe_window
16,mMTC,0.0,0.0,0.0,545.0,0.41744387472044064,0.45,0.45,decrease_margin_after_safe_window
17,URLLC,0.0,0.0,0.0,310.0,0.2156498904761905,0.5999999999999994,0.5499999999999994,decrease_margin_after_safe_window
17,eMBB,0.0,0.0,0.0,3.0,0.993488744919767,0.45,0.45,decrease_margin_after_safe_window
17,mMTC,0.0,0.0,0.0,542.0,0.4093181146660436,0.45,0.45,decrease_margin_after_safe_window
18,URLLC,0.0,0.0,0.0,306.0,0.20885215340136057,0.5499999999999994,0.4999999999999994,decrease_margin_after_safe_window
18,eMBB,0.0,0.0,0.0,3.0,0.9934734238976483,0.45,0.45,decrease_margin_after_safe_window
18,mMTC,0.0,0.0,0.0,556.0,0.4006569324105277,0.45,0.45,decrease_margin_after_safe_window
19,URLLC,0.0,0.0,0.0,283.0,0.19391170068027214,0.4999999999999994,0.45,decrease_margin_after_safe_window
19,eMBB,0.0,0.0,0.0,0.0,0.9934592662096805,0.45,0.45,decrease_margin_after_safe_window
19,mMTC,0.0,0.0,0.0,540.0,0.41012299802728364,0.45,0.45,decrease_margin_after_safe_window
20,URLLC,0.0,0.0,0.0,286.0,0.18892777210884354,0.45,0.45,decrease_margin_after_safe_window
20,eMBB,0.0,0.0,0.0,1.0,0.9934416617835173,0.45,0.45,decrease_margin_after_safe_window
20,mMTC,0.0,0.0,0.0,539.0,0.40087707473485856,0.45,0.45,decrease_margin_after_safe_window
21,URLLC,0.0,0.0,0.0,312.0,0.216528481292517,0.45,0.45,decrease_margin_after_safe_window
21,eMBB,0.0,0.0,0.0,2.0,0.993435145594631,0.45,0.45,decrease_margin_after_safe_window
21,mMTC,0.0,0.0,0.0,557.0,0.3903159279841762,0.45,0.45,decrease_margin_after_safe_window
22,URLLC,0.0,0.0,0.0,312.0,0.20183612414965985,0.45,0.45,decrease_margin_after_safe_window
22,eMBB,0.0,0.0,0.0,0.0,0.993432869193399,0.45,0.45,decrease_margin_after_safe_window
22,mMTC,0.0,0.0,0.0,518.0,0.40209652327927164,0.45,0.45,decrease_margin_after_safe_window
23,URLLC,0.0,0.0,0.0,298.0,0.20215798979591834,0.45,0.45,decrease_margin_after_safe_window
23,eMBB,0.0,0.0,0.0,0.0,0.9934368308185908,0.45,0.45,decrease_margin_after_safe_window
23,mMTC,0.0,0.0,0.0,561.0,0.3710378201270525,0.45,0.45,decrease_margin_after_safe_window
24,URLLC,0.0,0.0,0.0,291.0,0.2010357149659864,0.45,0.45,decrease_margin_after_safe_window
24,eMBB,0.0,0.0,0.0,1.0,0.9934393433211398,0.45,0.45,decrease_margin_after_safe_window
24,mMTC,0.0,0.0,0.0,531.0,0.41435368440415254,0.45,0.45,decrease_margin_after_safe_window
25,URLLC,0.0,0.0,0.0,308.0,0.21756078367346937,0.45,0.45,decrease_margin_after_safe_window
25,eMBB,0.0,0.0,0.0,0.0,0.9934382145771913,0.45,0.45,decrease_margin_after_safe_window
25,mMTC,0.0,0.0,0.0,557.0,0.382804398772425,0.45,0.45,decrease_margin_after_safe_window
26,URLLC,0.0,0.0,0.0,326.0,0.21889676904761904,0.45,0.45,decrease_margin_after_safe_window
26,eMBB,0.0,0.0,0.0,0.0,0.9934361697508542,0.45,0.45,decrease_margin_after_safe_window
26,mMTC,0.0,0.0,0.0,513.0,0.40911296611234466,0.45,0.45,decrease_margin_after_safe_window
27,URLLC,0.0,0.0,0.0,313.0,0.22054433503401363,0.45,0.45,decrease_margin_after_safe_window
27,eMBB,0.0,0.0,0.0,0.0,0.9934390922547253,0.45,0.45,decrease_margin_after_safe_window
27,mMTC,0.0,0.0,0.0,567.0,0.3805194257765222,0.45,0.45,decrease_margin_after_safe_window
28,URLLC,0.0,0.0,0.0,309.0,0.20982237687074828,0.45,0.45,decrease_margin_after_safe_window
28,eMBB,0.0,0.0,0.0,0.0,0.9934415459595017,0.45,0.45,decrease_margin_after_safe_window
28,mMTC,0.0,0.0,0.0,507.0,0.3942194188866234,0.45,0.45,decrease_margin_after_safe_window
29,URLLC,0.0,0.0,0.0,291.0,0.19815678571428572,0.45,0.45,decrease_margin_after_safe_window
29,eMBB,0.0,0.0,0.0,0.0,0.993447804010256,0.45,0.45,decrease_margin_after_safe_window
29,mMTC,0.0,0.0,0.0,584.0,0.37616297555873324,0.45,0.45,decrease_margin_after_safe_window
30,URLLC,0.0,0.0,0.0,272.0,0.18611171224489795,0.45,0.45,decrease_margin_after_safe_window
30,eMBB,0.0,0.0,0.0,0.0,0.993442354315839,0.45,0.45,decrease_margin_after_safe_window
30,mMTC,0.0,0.0,0.0,554.0,0.4245258073558233,0.45,0.45,decrease_margin_after_safe_window
31,URLLC,0.0,0.0,0.0,310.0,0.21402226768707486,0.45,0.45,decrease_margin_after_safe_window
31,eMBB,0.0,0.0,0.0,0.0,0.9934364593601892,0.45,0.45,decrease_margin_after_safe_window
31,mMTC,0.0,0.0,0.0,525.0,0.4013525874720818,0.45,0.45,decrease_margin_after_safe_window
32,URLLC,0.0,0.0,0.0,313.0,0.2070660676870748,0.45,0.45,decrease_margin_after_safe_window
32,eMBB,0.0,0.0,0.0,0.0,0.9934394704501005,0.45,0.45,decrease_margin_after_safe_window
32,mMTC,0.0,0.0,0.0,575.0,0.38344951548248485,0.45,0.45,decrease_margin_after_safe_window
33,URLLC,0.0,0.0,0.0,318.0,0.2239373387755102,0.45,0.45,decrease_margin_after_safe_window
33,eMBB,0.0,0.0,0.0,0.0,0.9932873170058636,0.45,0.45,decrease_margin_after_safe_window
33,mMTC,0.0,0.0,0.0,513.0,0.41393680520962306,0.45,0.45,decrease_margin_after_safe_window
34,URLLC,0.0,0.0,0.0,294.0,0.1951023738095238,0.45,0.45,decrease_margin_after_safe_window
34,eMBB,0.0,0.0,0.0,0.0,0.9932847667210215,0.45,0.45,decrease_margin_after_safe_window
34,mMTC,0.0,0.0,0.0,580.0,0.3804273469686597,0.45,0.45,decrease_margin_after_safe_window
35,URLLC,0.0,0.0,0.0,307.0,0.20224641530612245,0.45,0.45,decrease_margin_after_safe_window
35,eMBB,0.0,0.0,0.0,0.0,0.9932124788828537,0.45,0.45,decrease_margin_after_safe_window
35,mMTC,0.0,0.0,0.0,524.0,0.41302959960373553,0.45,0.45,decrease_margin_after_safe_window
36,URLLC,0.0,0.0,0.0,303.0,0.20994296870748297,0.45,0.45,decrease_margin_after_safe_window
36,eMBB,0.0,0.0,0.0,1.0,0.9931888626426819,0.45,0.45,decrease_margin_after_safe_window
36,mMTC,0.0,0.0,0.0,534.0,0.39833570677799873,0.45,0.45,decrease_margin_after_safe_window
37,URLLC,0.0,0.0,0.0,298.0,0.20674618265306124,0.45,0.45,decrease_margin_after_safe_window
37,eMBB,0.0,0.0,0.0,1.0,0.9930409694926847,0.45,0.45,decrease_margin_after_safe_window
37,mMTC,0.0,0.0,0.0,556.0,0.382887811872407,0.45,0.45,decrease_margin_after_safe_window
38,URLLC,0.0,0.0,0.0,285.0,0.19936059897959185,0.45,0.45,decrease_margin_after_safe_window
38,eMBB,0.0,0.0,0.0,4.0,0.9927733687786222,0.45,0.45,decrease_margin_after_safe_window
38,mMTC,0.0,0.0,0.0,530.0,0.40588514671369375,0.45,0.45,decrease_margin_after_safe_window
39,URLLC,0.0,0.0,0.0,315.0,0.21928293537414967,0.45,0.45,decrease_margin_after_safe_window
39,eMBB,0.0,0.0,0.0,3.0,0.9927741513150641,0.45,0.45,decrease_margin_after_safe_window
39,mMTC,0.0,0.0,0.0,543.0,0.39191267312416667,0.45,0.45,decrease_margin_after_safe_window
40,URLLC,0.0,0.0,0.0,269.0,0.18345264013605442,0.45,0.45,decrease_margin_after_safe_window
40,eMBB,0.0,0.0,0.0,5.0,0.992133626713559,0.45,0.45,decrease_margin_after_safe_window
40,mMTC,0.0,0.0,0.0,545.0,0.3893004744837453,0.45,0.45,decrease_margin_after_safe_window
41,URLLC,0.0,0.0,0.0,274.0,0.18638726836734693,0.45,0.45,decrease_margin_after_safe_window
41,eMBB,0.0,0.0,0.0,6.0,0.9922950434820115,0.45,0.45,decrease_margin_after_safe_window
41,mMTC,0.0,0.0,0.0,535.0,0.41227379218913585,0.45,0.45,decrease_margin_after_safe_window
42,URLLC,0.0,0.0,0.0,289.0,0.1879357772108843,0.45,0.45,decrease_margin_after_safe_window
42,eMBB,0.0,0.0,0.0,9.0,0.9924692222072181,0.45,0.45,decrease_margin_after_safe_window
42,mMTC,0.0,0.0,0.0,565.0,0.3776185652455864,0.45,0.45,decrease_margin_after_safe_window
43,URLLC,0.0,0.0,0.0,291.0,0.1967846442176871,0.45,0.45,decrease_margin_after_safe_window
43,eMBB,0.0,0.0,0.0,5.0,0.9917036870054193,0.45,0.45,decrease_margin_after_safe_window
43,mMTC,0.0,0.0,0.0,532.0,0.41269453920528487,0.45,0.45,decrease_margin_after_safe_window
44,URLLC,0.0,0.0,0.0,300.0,0.19747004523809525,0.45,0.45,decrease_margin_after_safe_window
44,eMBB,0.0,0.0,0.0,11.0,0.9923751585691196,0.45,0.45,decrease_margin_after_safe_window
44,mMTC,0.0,0.0,0.0,538.0,0.3897384945190077,0.45,0.45,decrease_margin_after_safe_window
45,URLLC,0.0,0.0,0.0,286.0,0.19898285170068028,0.45,0.45,decrease_margin_after_safe_window
45,eMBB,0.0,0.0,0.0,11.0,0.9922195320766637,0.45,0.45,decrease_margin_after_safe_window
45,mMTC,0.0,0.0,0.0,532.0,0.39798450945406677,0.45,0.45,decrease_margin_after_safe_window
46,URLLC,0.0,0.0,0.0,300.0,0.20878388027210884,0.45,0.45,decrease_margin_after_safe_window
46,eMBB,0.0,0.0,0.0,12.0,0.9918081917279179,0.45,0.45,decrease_margin_after_safe_window
46,mMTC,0.0,0.0,0.0,530.0,0.39418862721691367,0.45,0.45,decrease_margin_after_safe_window
47,URLLC,0.0,0.0,0.0,288.0,0.20123418945578234,0.45,0.45,decrease_margin_after_safe_window
47,eMBB,0.0,0.0,0.0,12.0,0.9925561200481804,0.45,0.45,decrease_margin_after_safe_window
47,mMTC,0.0,0.0,0.0,528.0,0.3823466409473944,0.45,0.45,decrease_margin_after_safe_window
48,URLLC,0.0,0.0,0.0,338.0,0.23188823605442174,0.45,0.45,decrease_margin_after_safe_window
48,eMBB,0.0,0.0,0.0,8.0,0.9923966649896896,0.45,0.45,decrease_margin_after_safe_window
48,mMTC,0.0,0.0,0.0,528.0,0.3948654677929571,0.45,0.45,decrease_margin_after_safe_window
49,URLLC,0.0,0.0,0.0,301.0,0.20596234965986396,0.45,0.45,decrease_margin_after_safe_window
49,eMBB,0.0,0.0,0.0,13.0,0.992774685589871,0.45,0.45,decrease_margin_after_safe_window
49,mMTC,0.0,0.0,0.0,570.0,0.403983228588702,0.45,0.45,decrease_margin_after_safe_window
50,URLLC,0.0,0.0,0.0,282.0,0.18665725918367349,0.45,0.45,decrease_margin_after_safe_window
50,eMBB,0.0,0.0,0.0,6.0,0.9919401460362358,0.45,0.45,decrease_margin_after_safe_window
50,mMTC,0.0,0.0,0.0,562.0,0.4421507710966437,0.45,0.45,decrease_margin_after_safe_window
51,URLLC,0.0,0.0,0.0,316.0,0.20696118027210883,0.45,0.45,decrease_margin_after_safe_window
51,eMBB,0.0,0.0,0.0,9.0,0.992800608346187,0.45,0.45,decrease_margin_after_safe_window
51,mMTC,0.0,0.0,0.0,575.0,0.4268629413038011,0.45,0.45,decrease_margin_after_safe_window
52,URLLC,0.0,0.0,0.0,301.0,0.20384960238095237,0.45,0.45,decrease_margin_after_safe_window
52,eMBB,0.0,0.0,0.0,14.0,0.991898244148005,0.45,0.45,decrease_margin_after_safe_window
52,mMTC,0.0,0.0,0.0,564.0,0.428687012070513,0.45,0.45,decrease_margin_after_safe_window
53,URLLC,0.0,0.0,0.0,307.0,0.2030913823129252,0.45,0.45,decrease_margin_after_safe_window
53,eMBB,0.0,0.0,0.0,12.0,0.9925026332680572,0.45,0.45,decrease_margin_after_safe_window
53,mMTC,0.0,0.0,0.0,520.0,0.4087237786829494,0.45,0.45,decrease_margin_after_safe_window
54,URLLC,0.0,0.0,0.0,313.0,0.22085217040816327,0.45,0.45,decrease_margin_after_safe_window
54,eMBB,0.0,0.0,0.0,7.0,0.9912871109209239,0.45,0.45,decrease_margin_after_safe_window
54,mMTC,0.0,0.0,0.0,518.0,0.39114775524288864,0.45,0.45,decrease_margin_after_safe_window
55,URLLC,0.0,0.0,0.0,315.0,0.21777473197278913,0.45,0.45,decrease_margin_after_safe_window
55,eMBB,0.0,0.0,0.0,12.0,0.9925392055840422,0.45,0.45,decrease_margin_after_safe_window
55,mMTC,0.0,0.0,0.0,585.0,0.3860737978694632,0.45,0.45,decrease_margin_after_safe_window
56,URLLC,0.0,0.0,0.0,301.0,0.20149917585034016,0.45,0.45,decrease_margin_after_safe_window
56,eMBB,0.0,0.0,0.0,10.0,0.9915440784596502,0.45,0.45,decrease_margin_after_safe_window
56,mMTC,0.0,0.0,0.0,550.0,0.44917785448246306,0.45,0.45,decrease_margin_after_safe_window
57,URLLC,0.0,0.0,0.0,299.0,0.20292086156462588,0.45,0.45,decrease_margin_after_safe_window
57,eMBB,0.0,0.0,0.0,23.0,0.9920253677661574,0.45,0.45,decrease_margin_after_safe_window
57,mMTC,0.0,0.0,0.0,576.0,0.4231668936641086,0.45,0.45,decrease_margin_after_safe_window
58,URLLC,0.0,0.0,0.0,281.0,0.19994685408163265,0.45,0.45,decrease_margin_after_safe_window
58,eMBB,0.0,0.0,0.0,9.0,0.9925644236466596,0.45,0.45,decrease_margin_after_safe_window
58,mMTC,0.0,0.0,0.0,553.0,0.4255167003612471,0.45,0.45,decrease_margin_after_safe_window
59,URLLC,0.0,0.0,0.0,286.0,0.2011836156462585,0.45,0.45,decrease_margin_after_safe_window
59,eMBB,0.0,0.0,0.0,8.0,0.9925305149466582,0.45,0.45,decrease_margin_after_safe_window
59,mMTC,0.0,0.0,0.0,542.0,0.4186538282529881,0.45,0.45,decrease_margin_after_safe_window
60,URLLC,0.0,0.0,0.0,299.0,0.20743352755102043,0.45,0.45,decrease_margin_after_safe_window
60,eMBB,0.0,0.0,0.0,13.0,0.9917376181342348,0.45,0.45,decrease_margin_after_safe_window
60,mMTC,0.0,0.0,0.0,531.0,0.4223712725348553,0.45,0.45,decrease_margin_after_safe_window
61,URLLC,0.0,0.0,0.0,273.0,0.18172572210884352,0.45,0.45,decrease_margin_after_safe_window
61,eMBB,0.0,0.0,0.0,14.0,0.9921079128730701,0.45,0.45,decrease_margin_after_safe_window
61,mMTC,0.0,0.0,0.0,518.0,0.3982369218047443,0.45,0.45,decrease_margin_after_safe_window
62,URLLC,0.0,0.0,0.0,289.0,0.1867804908163265,0.45,0.45,decrease_margin_after_safe_window
62,eMBB,0.0,0.0,0.0,15.0,0.9919758039244623,0.45,0.45,decrease_margin_after_safe_window
62,mMTC,0.0,0.0,0.0,561.0,0.4019254138450142,0.45,0.45,decrease_margin_after_safe_window
63,URLLC,0.0,0.0,0.0,297.0,0.1942393799319728,0.45,0.45,decrease_margin_after_safe_window
63,eMBB,0.0,0.0,0.0,10.0,0.9916866598435444,0.45,0.45,decrease_margin_after_safe_window
