slice_name,baseline_state_ratio,ml_state_ratio,ml_action_target_ratio_mean,ml_action_target_ratio_min,ml_action_target_ratio_max,ml_scheduling_weight_mean,ml_admission_guard_factor_mean,target_ratio_delta_vs_baseline_state
URLLC,0.16285714285714287,0.1999257142857143,0.19999999999999998,0.1999999999999999,0.2,2.7974629523160917,1.147102083190852,0.037142857142857116
eMBB,0.6371428571428571,0.6915860302413768,0.6916957190378459,0.6581168078256269,0.7000000000000001,1.3496128890613392,1.0430195126956603,0.05455286189498876
mMTC,0.2,0.10848825547290904,0.10830428096215408,0.1,0.1418831921743731,0.9783099140433505,1.0076298114360522,-0.09169571903784593
