slice_name,baseline_state_ratio,ml_state_ratio,ml_action_target_ratio_mean,ml_action_target_ratio_min,ml_action_target_ratio_max,ml_scheduling_weight_mean,ml_admission_guard_factor_mean,target_ratio_delta_vs_baseline_state
URLLC,0.16285714285714287,0.1999257142857143,0.19999999999999998,0.1999999999999999,0.2,2.797861464964537,1.147259392158309,0.037142857142857116
eMBB,0.6371428571428571,0.6920612963015179,0.6921713619804848,0.6573009210442606,0.7000000000000001,1.3483736486011617,1.0434887223862706,0.05502850483762767
mMTC,0.2,0.10801298941276781,0.1078286380195151,0.1,0.1426990789557394,0.9772991748793463,1.0080484713468334,-0.09217136198048491
