effective_time,slice_name,base_station_id,observed_demand_ratio,forecast_demand_ratio,forecast_upper_demand_ratio,forecast_error_std,safety_margin,forecast_reason
4,URLLC,BS_0,0.02473975,0.025628464889583338,0.029202753267886773,0.0029785736485861956,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_1,0.028045753846153848,0.026080644133974363,0.041872279628622,0.013159696245539702,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_2,0.03695343076923077,0.030752090395512827,0.05024828274846787,0.01624682696079587,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_3,0.029986723076923075,0.030955259653205128,0.0502824605397548,0.016106000738791388,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_4,0.03928212307692308,0.04179983399358975,0.049663360888195736,0.006552939078838324,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_5,0.04176124615384615,0.03809245826089743,0.054164405195693974,0.013393289112330453,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,URLLC,BS_6,0.04618075384615385,0.041499427385897444,0.06252710794326567,0.017523067131140192,1.2,"window=4, horizon=1, alpha=0.450, margin=1.200"
4,eMBB,BS_0,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_1,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_2,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_3,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_4,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_5,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,eMBB,BS_6,2.0,2.0,2.0,0.0,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
4,mMTC,BS_0,0.0398021125,0.03808669875,0.04357561847415722,0.0064575526166555505,0.85,"window=4, horizon=1, alpha=0.450, margin=0.850"
