effective_time,slice_name,observed_sla_violation_share,observed_latency_violation_ratio,observed_near_breach_share,observed_request_count,observed_avg_load,safety_margin_before,safety_margin_after,feedback_reason
4,URLLC,0.0,0.0,0.0,115.0,0.21803653540903542,1.25,1.2,decrease_margin_after_safe_window
4,eMBB,0.0,0.0,0.0,189.0,0.9979353082017269,0.9,0.85,decrease_margin_after_safe_window
4,mMTC,0.0,0.0,0.0,210.0,0.17703406936813185,0.9,0.85,decrease_margin_after_safe_window
5,URLLC,0.0,0.0,0.0,101.0,0.15259668475274726,1.2,1.15,decrease_margin_after_safe_window
5,eMBB,0.0,0.0,0.0,103.0,0.9982509325756215,0.85,0.7999999999999999,decrease_margin_after_safe_window
5,mMTC,0.0,0.0,0.0,180.0,0.2503756469202539,0.85,0.7999999999999999,decrease_margin_after_safe_window
6,URLLC,0.0,0.0,0.0,120.0,0.17954227129120875,1.15,1.0999999999999999,decrease_margin_after_safe_window
6,eMBB,0.0,0.0,0.0,75.0,0.9983260784428497,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
6,mMTC,0.0,0.0,0.0,203.0,0.2670827528665775,0.7999999999999999,0.7499999999999999,decrease_margin_after_safe_window
7,URLLC,0.0,0.0,0.0,104.0,0.153945448489011,1.0999999999999999,1.0499999999999998,decrease_margin_after_safe_window
7,eMBB,0.0,0.0,0.0,51.0,0.9978012819618494,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
7,mMTC,0.0,0.0,0.0,204.0,0.3249351583780746,0.7499999999999999,0.6999999999999998,decrease_margin_after_safe_window
8,URLLC,0.0,0.0,1.0,106.0,0.14766134821428573,1.0499999999999998,0.9999999999999998,decrease_margin_after_safe_window
8,eMBB,0.0,0.0,1.0,23.0,0.9968543431494777,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
8,mMTC,0.0,0.0,0.0,205.0,0.3511590771645335,0.6999999999999998,0.6499999999999998,decrease_margin_after_safe_window
9,URLLC,0.0,0.0,1.0,123.0,0.18092812843406594,0.9999999999999998,0.9499999999999997,decrease_margin_after_safe_window
9,eMBB,0.0,0.0,1.0,16.0,0.9984750340281,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
9,mMTC,0.0,0.0,0.0,218.0,0.3530066772951136,0.6499999999999998,0.5999999999999998,decrease_margin_after_safe_window
10,URLLC,0.0,0.0,1.0,105.0,0.17020958928571428,0.9499999999999997,0.8999999999999997,decrease_margin_after_safe_window
10,eMBB,0.0,0.0,1.0,4.0,0.9979924074203417,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
10,mMTC,0.0,0.0,0.0,195.0,0.3554027799591179,0.5999999999999998,0.5499999999999997,decrease_margin_after_safe_window
11,URLLC,0.0,0.0,0.0,100.0,0.14700019711538462,0.8999999999999997,0.8499999999999996,decrease_margin_after_safe_window
11,eMBB,0.0,0.0,0.0,9.0,0.9962166632158237,0.5499999999999997,0.4999999999999997,decrease_margin_after_safe_window
11,mMTC,0.0,0.0,0.0,209.0,0.3144201626844532,0.5499999999999997,0.4999999999999997,decrease_margin_after_safe_window
12,URLLC,0.0,0.0,0.0,102.0,0.1533537081043956,0.8499999999999996,0.7999999999999996,decrease_margin_after_safe_window
12,eMBB,0.0,0.0,0.0,2.0,0.9952630734719152,0.4999999999999997,0.45,decrease_margin_after_safe_window
12,mMTC,0.0,0.0,0.0,193.0,0.3429498183333503,0.4999999999999997,0.45,decrease_margin_after_safe_window
13,URLLC,0.0,0.0,0.0,106.0,0.15285582074175827,0.7999999999999996,0.7499999999999996,decrease_margin_after_safe_window
13,eMBB,0.0,0.0,0.0,3.0,0.9952462817371416,0.45,0.45,decrease_margin_after_safe_window
13,mMTC,0.0,0.0,0.0,211.0,0.2813240376461107,0.45,0.45,decrease_margin_after_safe_window
14,URLLC,0.0,0.0,0.0,119.0,0.18620709821428574,0.7499999999999996,0.6999999999999995,decrease_margin_after_safe_window
14,eMBB,0.0,0.0,0.0,3.0,0.9950543375778738,0.45,0.45,decrease_margin_after_safe_window
14,mMTC,0.0,0.0,0.0,190.0,0.32412361102901416,0.45,0.45,decrease_margin_after_safe_window
15,URLLC,0.0,0.0,0.0,112.0,0.15533480288461537,0.6999999999999995,0.6499999999999995,decrease_margin_after_safe_window
15,eMBB,0.0,0.0,0.0,2.0,0.9950478468157131,0.45,0.45,decrease_margin_after_safe_window
15,mMTC,0.0,0.0,0.0,210.0,0.2982453492556997,0.45,0.45,decrease_margin_after_safe_window
16,URLLC,0.0,0.0,0.0,99.0,0.13798057692307691,0.6499999999999995,0.5999999999999994,decrease_margin_after_safe_window
16,eMBB,0.0,0.0,0.0,1.0,0.9948296484226509,0.45,0.45,decrease_margin_after_safe_window
16,mMTC,0.0,0.0,0.0,211.0,0.31825105863303954,0.45,0.45,decrease_margin_after_safe_window
17,URLLC,0.0,0.0,0.0,115.0,0.17540394436813186,0.5999999999999994,0.5499999999999994,decrease_margin_after_safe_window
17,eMBB,0.0,0.0,0.0,0.0,0.9950005736495855,0.45,0.45,decrease_margin_after_safe_window
