slice_name,avg_bandwidth_usage_mbps_baseline,avg_bandwidth_usage_mbps_ml,avg_bandwidth_usage_mbps_delta,avg_served_bandwidth_baseline,avg_served_bandwidth_ml,avg_served_bandwidth_delta,avg_completion_latency_ms_baseline,avg_completion_latency_ms_ml,avg_completion_latency_ms_delta,avg_first_service_latency_ms_baseline,avg_first_service_latency_ms_ml,avg_first_service_latency_ms_delta,avg_recorded_first_service_latency_ms_baseline,avg_recorded_first_service_latency_ms_ml,avg_recorded_first_service_latency_ms_delta,avg_bandwidth_share_baseline,avg_bandwidth_share_ml,avg_bandwidth_share_delta,zero_bandwidth_window_share_baseline,zero_bandwidth_window_share_ml,zero_bandwidth_window_share_delta,completion_ratio_baseline,completion_ratio_ml,completion_ratio_delta,completion_latency_violation_ratio_baseline,completion_latency_violation_ratio_ml,completion_latency_violation_ratio_delta,first_service_latency_violation_ratio_baseline,first_service_latency_violation_ratio_ml,first_service_latency_violation_ratio_delta,request_latency_violation_event_ratio_baseline,request_latency_violation_event_ratio_ml,request_latency_violation_event_ratio_delta,avg_state_sla_violation_share_baseline,avg_state_sla_violation_share_ml,avg_state_sla_violation_share_delta,avg_sla_safety_margin_baseline,avg_sla_safety_margin_ml,avg_sla_safety_margin_delta,avg_sla_safety_margin_improvement_pct
URLLC,14.91990583,14.8671349675,-0.05277086249999918,139946.58201090476,139786.02172481586,-160.56028608890483,0.06404408383673772,0.059330888244395995,-0.004713195592341728,0.00541731559747825,0.003730692536157476,-0.001686623061320774,0.00541731559747825,0.003730692536157476,-0.001686623061320774,0.04585437045522574,0.042656461426758586,-0.003197909028467151,0.0,0.0,0.0,0.9994981826708875,0.999520487410444,2.230473955644463e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295,0.027,-0.0024999999999999988,0.11627869932444518,0.05750991811374019,-0.05876878121070499,-50.541312856214645
eMBB,297.55490947084854,321.28447237727727,23.729562906428725,154823.53937460913,168905.87618154695,14082.33680693782,10.585558562627707,9.637507250330481,-0.9480513122972258,0.24041656066510186,0.20431310228348512,-0.03610345838161674,0.24065721788298483,0.20441530993845433,-0.0362419079445305,0.9053032946685267,0.9118001475086951,0.006496852840168432,0.0005,0.0005,0.0,0.9478690815284571,0.9524055744324618,0.0045364929040047075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.12554061518128415,0.06258675283040996,-0.06295386235087419,-50.146211455127144
mMTC,16.0572530625,16.0511132625,-0.0061397999999996955,79958.2569331138,79967.36461542296,9.10768230917165,0.28731544484522786,0.29720905936998154,0.00989361452475368,0.18379832690187645,0.18672460342700875,0.002926276525132304,0.18389027203789537,0.18681801243322538,0.002927740395330003,0.04884233487624761,0.04554339106454628,-0.0032989438117013298,0.0005,0.0005,0.0,0.9990021003175361,0.9990338236429331,3.172332539702616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.17691084043205818,0.11766014645476486,-0.05925069397729332,-33.49183907135882
