slice_name,avg_bandwidth_usage_mbps_baseline,avg_bandwidth_usage_mbps_ml,avg_bandwidth_usage_mbps_delta,avg_served_bandwidth_baseline,avg_served_bandwidth_ml,avg_served_bandwidth_delta,avg_completion_latency_ms_baseline,avg_completion_latency_ms_ml,avg_completion_latency_ms_delta,avg_first_service_latency_ms_baseline,avg_first_service_latency_ms_ml,avg_first_service_latency_ms_delta,avg_recorded_first_service_latency_ms_baseline,avg_recorded_first_service_latency_ms_ml,avg_recorded_first_service_latency_ms_delta,avg_bandwidth_share_baseline,avg_bandwidth_share_ml,avg_bandwidth_share_delta,zero_bandwidth_window_share_baseline,zero_bandwidth_window_share_ml,zero_bandwidth_window_share_delta,completion_ratio_baseline,completion_ratio_ml,completion_ratio_delta,completion_latency_violation_ratio_baseline,completion_latency_violation_ratio_ml,completion_latency_violation_ratio_delta,first_service_latency_violation_ratio_baseline,first_service_latency_violation_ratio_ml,first_service_latency_violation_ratio_delta,request_latency_violation_event_ratio_baseline,request_latency_violation_event_ratio_ml,request_latency_violation_event_ratio_delta,avg_state_sla_violation_share_baseline,avg_state_sla_violation_share_ml,avg_state_sla_violation_share_delta,avg_sla_safety_margin_baseline,avg_sla_safety_margin_ml,avg_sla_safety_margin_delta,avg_sla_safety_margin_improvement_pct
URLLC,97.43037232949999,97.36992717150001,-0.06044515799997896,339756.30056833447,340070.15696606814,313.8563977336744,0.06700545469614252,0.06135854194839501,-0.005646912747747514,0.0082723787182227,0.005616129738330308,-0.002656248979892393,0.0082723787182227,0.005616129738330308,-0.002656248979892393,0.054001416488417615,0.050821606819028246,-0.003179809669389369,0.0,0.0,0.0,0.9995100560558641,0.9994865947084329,-2.346134743114181e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.19700431707639426,0.146832515013817,-0.050171802062577264,-25.46736173457644
eMBB,1599.805346689045,1713.6734111929704,113.86806450392532,369639.8015639506,399453.4168559416,29813.61529199098,21.307543440551044,19.774196379640014,-1.53334706091103,0.4036377551366681,0.32695327484467396,-0.07668448029199415,0.40709808889225224,0.32892683585983296,-0.07817125303241929,0.8790359438791718,0.8861645114851553,0.00712856760598346,0.0005,0.0005,0.0,0.8946454832565877,0.9023531259113036,0.007707642654715907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.2144208660890207,0.1653397553756299,-0.0490811107133908,-22.890081365968314
mMTC,121.8845975775,121.8666253095,-0.017972268000008285,224929.59007051212,224937.3653495469,7.775279034773121,0.39479517956345767,0.40675819086164283,0.011963011298185167,0.2876341583570424,0.29226356168897477,0.004629403331932347,0.2877780473807328,0.2924097665722609,0.004631719191528105,0.06696263963241057,0.06301388169581638,-0.003948757936594188,0.0005,0.0005,0.0,0.999006727873872,0.9989949498305535,-1.1778043318533271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.2144208660890207,0.1653397553756299,-0.0490811107133908,-22.890081365968314
