client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,URLLC,192.75,307.25,771,771,257171760.0,333556.1089494163,771,1.0,44.43045565433353,0.05762705013532234,0.05855871400318719,0,0.0,0.7739091043906144,0.0010037731574456738,0.0010092802150507222,0,0.0
1,mMTC,285.25,214.75,571,570,129726550.0,227590.43859649124,570,0.9982486865148862,197.98642489183504,0.3473446050733948,0.3767017708661461,0,0.0,123.27634769611808,0.2158955301157935,0.24772598925589276,0,0.0
2,URLLC,162.75,337.25,651,651,210930522.0,324010.0184331797,651,1.0,37.670632462219054,0.057865794872840326,0.061665317904761915,0,0.0,0.6531362335714263,0.0010032814647794566,0.0015,0,0.0
3,eMBB,498.0,2.0,12,1979,890366131.1489762,449907.0900196949,11,0.9166666666666666,189.634252557137,17.239477505194273,31.81315595711368,0,0.0,3.7839550217665385,0.31532958514721154,0.34519989098198334,0,0.0
4,URLLC,187.5,312.5,750,750,252124488.0,336165.984,750,1.0,43.12296259152891,0.05749728345537188,0.06159201047619048,0,0.0,0.7523783352241487,0.0010031711136321982,0.0015,0,0.0
5,URLLC,135.75,364.25,543,543,181956242.0,335094.36832412524,543,1.0,31.433637001314494,0.05788883425656444,0.06260610420128523,0,0.0,0.5449999554859145,0.001003683159274244,0.0015181133441423775,0,0.0
6,mMTC,239.0,261.0,478,478,108862408.0,227745.62343096235,478,1.0,171.18151712819162,0.35812032872006616,0.39104755634026594,0,0.0,107.68077850707787,0.2252735952030918,0.2618795580581962,0,0.0
7,eMBB,491.5,8.5,7,1958,774925115.4399378,395773.8076812757,6,0.8571428571428571,162.23230509483284,27.038717515805473,35.21492673171247,0,0.0,2.2751353177238642,0.3250193311034092,0.33431658777609474,0,0.0
8,eMBB,498.25,1.75,8,1984,757574888.6064234,381842.18175726983,7,0.875,181.13774215138682,25.876820307340974,35.30793734810305,0,0.0,2.3975981261567476,0.29969976576959345,0.3363387763759662,0,0.0
9,mMTC,284.5,215.5,569,569,125551256.0,220652.47100175748,569,1.0,203.31243129391856,0.3573153449805247,0.38960516717758664,0,0.0,127.83217640383323,0.22466111846016384,0.2595484218984454,0,0.0
10,URLLC,142.5,357.5,570,570,192157631.0,337118.65087719297,570,1.0,32.61991519012802,0.057227921386189505,0.05797150248242822,0,0.0,0.5736845835565844,0.0010064641816782181,0.0015079365776663077,0,0.0
11,eMBB,496.0,4.0,13,1970,745577199.2955533,378465.583398758,12,0.9230769230769231,172.8276843477644,14.402307028980367,25.21121092199556,0,0.0,4.073859785942689,0.3133738296878992,0.3307195937816277,0,0.0
12,URLLC,123.5,376.5,494,493,167205403.0,339159.03245436103,493,0.9979757085020243,28.54591322378473,0.057902460900171863,0.06198466876190477,0,0.0,0.5175475244050023,0.0010476670534514216,0.0015113309042229749,0,0.0
13,mMTC,226.75,273.25,454,453,102758471.0,226839.8918322296,453,0.9977973568281938,162.6803257104604,0.3591177168001334,0.3927186561660818,0,0.0,102.41014969298949,0.22557301694491078,0.2568710574037846,0,0.0
14,mMTC,265.0,235.0,530,530,121401022.0,229058.5320754717,530,1.0,186.39379079873433,0.351686397733461,0.3835837386337465,0,0.0,116.83610820065337,0.2204454871710441,0.25384744925452196,0,0.0
15,eMBB,495.0,5.0,10,1969,742341813.2989467,377014.63346823095,9,0.9,186.56570322040216,20.729522580044684,34.91481402012293,0,0.0,3.072533598713828,0.3072533598713828,0.33442228011024433,0,0.0
16,mMTC,243.0,257.0,486,486,111547054.0,229520.68724279836,486,1.0,173.8058651189677,0.3576252368703039,0.3912454067274149,0,0.0,109.32951382720616,0.22495784738108263,0.2605129460116047,0,0.0
