client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,URLLC,219.0,281.0,876,876,119754785.0,136706.37557077626,876,1.0,53.93261177443599,0.06156690841830593,0.06330848000000008,0,0.0,1.3141155982820518,0.0015001319615091915,0.0015147864095500442,0,0.0
1,eMBB,493.25,6.75,18,1954,280592964.11647564,143599.26515684527,17,0.9444444444444444,189.33797124298135,11.137527720175374,17.433993400866996,0,0.0,4.220079619298452,0.23444886773880289,0.24387222222222257,0,0.0
2,mMTC,299.5,200.5,599,598,46249872.0,77340.92307692308,598,0.998330550918197,153.61910218193657,0.2568881307390244,0.27535290112861155,0,0.0,88.24953429438786,0.1473281039973086,0.16619653360724404,0,0.0
3,eMBB,496.0,4.0,19,1964,291451625.9782275,148396.95823738672,18,0.9473684210526315,193.77641314885867,10.765356286047703,15.528744682396725,0,0.0,4.362687175006351,0.22961511447401847,0.2390688094060523,0,0.0
4,eMBB,491.0,9.0,19,1944,294702197.95416206,151595.78084061833,18,0.9473684210526315,193.8369832410462,10.768721291169234,19.427289314102463,0,0.0,4.421744331388471,0.2327233858625511,0.23617135310946105,0,0.0
5,eMBB,495.0,5.0,21,1958,342997813.3757292,175177.63706625596,20,0.9523809523809523,192.8405935229218,9.642029676146091,16.83270182755106,0,0.0,4.948828809510691,0.23565851473860433,0.24148330738777063,0,0.0
6,eMBB,495.75,4.25,18,1964,288575660.0219505,146932.6171191194,17,0.9444444444444444,197.72679550684455,11.630987970990857,19.531671897000876,0,0.0,4.207966666666669,0.23377592592592608,0.24000555555555583,0,0.0
7,eMBB,492.75,7.25,19,1951,307771774.84423697,157750.78157059813,18,0.9473684210526315,193.14297120087951,10.730165066715529,17.519200732834005,0,0.0,4.222917337736755,0.2222588072493029,0.2317888888888891,0,0.0
8,eMBB,493.0,7.0,16,1955,282944780.8666764,144728.7881670979,15,0.9375,190.36251062594758,12.690834041729838,20.334033815774983,0,0.0,3.731304483053041,0.23320653019081505,0.24293453218102828,0,0.0
9,mMTC,285.0,215.0,570,570,46387822.0,81382.14385964912,570,1.0,146.7775639920853,0.2575044982317286,0.2762567083080988,0,0.0,84.31472313259815,0.147920566899295,0.16761320027391072,0,0.0
