client_id,slice_name,total_connected_time,total_unconnected_time,total_request_count,total_consume_time,total_usage,avg_served_bandwidth,total_completed_requests,completion_ratio,total_latency_ms,avg_completion_latency_ms,max_completion_latency_ms,completion_latency_violation_count,completion_latency_violation_ratio,total_first_service_latency_ms,avg_first_service_latency_ms,max_first_service_latency_ms,first_service_latency_violation_count,first_service_latency_violation_ratio
0,URLLC,208.0,292.0,832,832,280869777.0,337583.86658653844,832,1.0,51.3683120760421,0.061740759706781376,0.06338417184189316,0,0.0,1.2503603286134903,0.0015028369334296758,0.0015076189993602624,0,0.0
1,mMTC,292.0,208.0,584,584,130951938.0,224232.7705479452,584,1.0,193.91903248147142,0.33205313781073875,0.3656350146737214,0,0.0,125.42841142750319,0.21477467710188902,0.2511111111111112,0,0.0
2,URLLC,172.0,328.0,688,688,237877842.0,345752.6773255814,688,1.0,42.724159752967964,0.06209906940838367,0.06346396962965775,0,0.0,1.0347512106822887,0.0015039988527358848,0.0015074939383784075,0,0.0
3,eMBB,498.0,2.0,9,1982,802808277.974709,405049.5852546463,8,0.8888888888888888,193.66176920140805,24.207721150176006,36.106815037946745,0,0.0,3.4452577988907955,0.3828064220989773,0.4212555555555557,0,0.0
4,URLLC,176.75,323.25,707,707,242289394.0,342700.6987270156,707,1.0,43.49290752721327,0.061517549543441685,0.06271378953911542,0,0.0,1.0642835906417887,0.0015053516133547223,0.0015071161045204465,0,0.0
5,URLLC,144.0,356.0,576,576,201169570.0,349252.72569444444,576,1.0,35.78434552667384,0.06212559987269764,0.06337235146869202,0,0.0,0.8649323506737916,0.0015016186643642215,0.0015181133441423775,0,0.0
6,mMTC,226.75,273.25,454,453,102877324.0,227102.2604856512,453,0.9977973568281938,155.16418258945163,0.3425257893806879,0.3773269778483254,0,0.0,101.32412593160328,0.2231808941224742,0.25823399018759774,0,0.0
7,eMBB,487.0,13.0,13,1934,674884928.2411681,348958.0807865399,12,0.9230769230769231,192.52122354968665,16.04343529580722,27.894237692449146,0,0.0,5.222207914990439,0.4017083011531107,0.4062853888610729,0,0.0
8,eMBB,496.0,4.0,8,1975,693120242.4771048,350946.9582162556,7,0.875,173.61676820499255,24.80239545785608,37.10480887734203,0,0.0,2.981511737598905,0.3726889671998631,0.41401743868215224,0,0.0
9,mMTC,279.5,220.5,559,558,125131050.0,224249.1935483871,558,0.998211091234347,189.57517682647114,0.33974046026249305,0.37366478600488073,0,0.0,123.62312662774117,0.221150494861791,0.25681520089024223,0,0.0
10,URLLC,145.0,355.0,580,580,194861025.0,335967.2844827586,580,1.0,35.28724194077272,0.060840072311677096,0.06172930788820211,0,0.0,0.8736830280584313,0.0015063500483766057,0.0015121689709721735,0,0.0
11,eMBB,496.0,4.0,8,1975,724219808.7226081,366693.5740367636,7,0.875,166.24256705127553,23.74893815018222,38.69233944459006,0,0.0,2.9989522689092056,0.3748690336136507,0.40193466891487717,0,0.0
12,URLLC,129.5,370.5,518,517,179015489.0,346258.1992263056,517,0.9980694980694981,32.15096961777125,0.06218756212334865,0.06363892304761913,0,0.0,0.8133797240569618,0.0015702311275230922,0.0017416833279972246,0,0.0
